GIS_Number,"Map Name",Class,Doing_Business_As,Address,Deedholder,Acres,"Residential Occupancy Type","Style Descr","Year Built","Total Living Area","Commercial Occupancy Type","Year Built_2","2016 Total","2008 total"
142822801200000,"CITY PROPERTY",EXEMPT,DRIVEWAY,"VACANT LAND SW","CEDAR RAPIDS CITY OF",0.48,"","","","","","",0,""
142823201300000,"CITY PROPERTY",EXEMPT,DRIVEWAY,"VACANT LAND SW","CEDAR RAPIDS CITY OF",0.55,"","","","","","",0,""
192037600400000,"CITY PROPERTY",EXEMPT,DRIVEWAY,"VACANT LAND SW","CEDAR RAPIDS CITY OF",2.53,"","","","","","",0,""
141840102100000,"CITY PROPERTY",EXEMPT,"ELLIS GOLF COURSE","VACANT LAND NW","CEDAR RAPIDS CITY OF",3.59,"","","","","","",0,""
142813101200000,"CITY PROPERTY",EXEMPT,"ENTRY WAY","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.0037,"","","","","","",0,""
142813101300000,"CITY PROPERTY",EXEMPT,"ENTRY WAY","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.01,"","","","","","",0,""
142140800900000,"CITY PROPERTY",EXEMPT,"FIRE STATION 1ST AVE SE","1ST AVE SE","CEDAR RAPIDS CITY OF",1.03,"","","","","","",0,""
142140801000000,"CITY PROPERTY",EXEMPT,"FIRE STATION 1ST AVE SE","2ND AVE SE","CEDAR RAPIDS CITY OF",1.03,"","","","","","",0,""
142732801200000,"CITY PROPERTY",EXEMPT,"FLAT PARKING","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.1,"","","","","","",0,""
142827600500000,"CITY PROPERTY",EXEMPT,"MCGRATH AMPITHEATRE","1ST ST SW","CEDAR RAPIDS CITY OF",8.2,"","","","","","",0,""
142847700600000,"CITY PROPERTY",EXEMPT,"NATIONAL CZECH & SLOVAK MUSEUM","16TH AVE SW","CEDAR RAPIDS CITY OF",1.72,"","","","","","",0,""
142847802000000,"CITY PROPERTY",EXEMPT,"NATIONAL CZECH & SLOVAK MUSEUM","INSPIRATION PL SW","CEDAR RAPIDS CITY OF",2.96,Single-Family,"1 Story Frame",1880,448.0,Library,1995,0,""
142847801700000,"CITY PROPERTY",EXEMPT,"NATIONAL CZECH & SLOVAK MUSEUM & LIBRARY","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.33,"","","","","","",0,""
142812600400000,"CITY PROPERTY",EXEMPT,"NEW LIBRARY","4TH AVE SE","CEDAR RAPIDS CITY OF",1.9284,"","","","","","",0,""
142132601400000,"CITY PROPERTY",EXEMPT,"PARCEL WITH CEMENT STRUCTURE","K AVE NW","CEDAR RAPIDS CITY OF",1.5,"","","","","","",0,""
142815800300000,"CITY PROPERTY",EXEMPT,PARK,"8TH AVE SW","CEDAR RAPIDS CITY OF",2.2,"","","","","","",0,""
142815200500000,"CITY PROPERTY",EXEMPT,"PARKING STRUCTURE","2ND ST SE","CEDAR RAPIDS CITY OF",2.1378,"","","","","","",0,""
141515102500000,"CITY PROPERTY",EXEMPT,"PART OF BIKE/WALKING TRAIL","VACANT LAND NE","CEDAR RAPIDS CITY OF",2.2727,"","","","","","",0,""
142730500300000,"CITY PROPERTY",EXEMPT,"PART OF INTERSTATE POWER","VACANT LAND SE","CEDAR RAPIDS CITY OF",2.43,"","","","","","",0,""
142847801500000,"CITY PROPERTY",EXEMPT,"PORTION OF DRIVEWAY","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.01,"","","","","","",0,""
142845600600000,"CITY PROPERTY",EXEMPT,"PORTION OF STREET","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.39,"","","","","","",0,""
142813101504000,"CITY PROPERTY",EXEMPT,"POTENTIAL FLOOD CONSTRUCTION","VACANT LAND SE","CEDAR RAPIDS CITY OF","","","","","","","",0,""
142835301500000,"CITY PROPERTY",EXEMPT,"PUBLIC WORKS & RECYCLING FACILITY","15TH AVE SW","CEDAR RAPIDS CITY OF",17.97,"","","","","","",0,""
142732801300000,"CITY PROPERTY",EXEMPT,"RAILROAD RIGHT OF WAY","VACANT LAND SE","CEDAR RAPIDS CITY OF","","","","","","","",0,""
143417700200000,"CITY PROPERTY",EXEMPT,"RIVER SEGMENT","VACANT LAND SE","CEDAR RAPIDS CITY OF",23.14,"","","","","","",0,""
142845100600000,"CITY PROPERTY",EXEMPT,"RIVERSIDE PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF","","","","","","","",0,""
142845300700000,"CITY PROPERTY",EXEMPT,"RIVERSIDE PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF","","","","","","","",0,""
142845300800000,"CITY PROPERTY",EXEMPT,"RIVERSIDE PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.47,"","","","","","",0,""
142822801300000,"CITY PROPERTY",EXEMPT,SIDEWALK,"VACANT LAND SW","CEDAR RAPIDS CITY OF",0.14,"","","","","","",0,""
142040501800000,"CITY PROPERTY",EXEMPT,"SLIVER OF LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.001,"","","","","","",0,""
133525201200000,"CITY PROPERTY",EXEMPT,"STORM WATER MANAGEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.4,"","","","","","",0,""
133525202500000,"CITY PROPERTY",EXEMPT,"STORM WATER MANAGEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.96,"","","","","","",0,""
190610101500000,"CITY PROPERTY",EXEMPT,"STORM WATER MANAGEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.95,"","","","","","",0,""
142135100200000,"CITY PROPERTY",EXEMPT,"STRIP OF LAND ALONG RIVER","VACANT LAND NW","CEDAR RAPIDS CITY OF",5.27,"","","","","","",0,""
142725900600000,"CITY PROPERTY",EXEMPT,"STRIP OF VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.28,"","","","","","",0,""
142137700600000,"CITY PROPERTY",EXEMPT,"US CELLULAR/CONVENTION CENTER","1ST AVE NE","CEDAR RAPIDS CITY OF",4.16,"","","","","","",0,""
142847600300000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","A ST SW","CEDAR RAPIDS CITY OF",3.55,"","","","","","",0,""
142735401400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF","","","","","","","",0,""
142125101200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST NW","CEDAR RAPIDS CITY OF","","","","","","","",0,""
140237600500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NE","CEDAR RAPIDS CITY OF",0.002,"","","","","","",0,""
142822801100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.0167,"","","","","","",0,""
142822801000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST NW","CEDAR RAPIDS CITY OF",0.039,"","","","","","",0,""
142040501700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","L AVE NW","CEDAR RAPIDS CITY OF",0.048,"","","","","","",0,""
140240200500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NE","CEDAR RAPIDS CITY OF",0.063,"","","","","","",0,""
190612604900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.08,"","","","","","",0,""
142831101300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST SW","CEDAR RAPIDS CITY OF",0.088,"","","","","","",0,""
142830602200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","7TH AVE SW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,""
190412802200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.12,"","","","","","",0,""
143028000600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.18,"","","","","","",0,""
142848701400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.18,"","","","","","",0,""
112732802400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NE","CEDAR RAPIDS CITY OF",0.19,"","","","","","",0,""
190922600600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.21,"","","","","","",0,""
133525400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,""
142040202500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","L AVE NW","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,""
190627700900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.248,"","","","","","",0,""
142040801800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","J AVE NW","CEDAR RAPIDS CITY OF",0.26,"","","","","","",0,""
142017701400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.279,"","","","","","",0,""
142823101500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND AVE SW","CEDAR RAPIDS CITY OF",0.29,"","","","","","",0,""
142047601500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","I AVE NW","CEDAR RAPIDS CITY OF",0.3,"","","","","","",0,""
191615800100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.314,"","","","","","",0,""
142825701200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD AVE SW","CEDAR RAPIDS CITY OF",0.3214,"","","","","","",0,""
142010200300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST NW","CEDAR RAPIDS CITY OF",0.36,"","","","","","",0,""
142735300900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.394,"","","","","","",0,""
132440202400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.413,"","","","","","",0,""
142017701500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.43,"","","","","","",0,""
142018501900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.44,"","","","","","",0,""
142017701600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.44,"","","","","","",0,""
142017701700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.44,"","","","","","",0,""
142018201700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.44,"","","","","","",0,""
142018502000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.44,"","","","","","",0,""
142848101100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.448,"","","","","","",0,""
142823101300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE SW","CEDAR RAPIDS CITY OF",0.45,"","","","","","",0,""
142010101500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.454,"","","","","","",0,""
142040101100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","L AVE NW","CEDAR RAPIDS CITY OF",0.46,"","","","","","",0,""
142040302000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.48,"","","","","","",0,""
142735300800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.48,"","","","","","",0,""
141747600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.56,"","","","","","",0,""
141536100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NE","CEDAR RAPIDS CITY OF",0.6061,"","","","","","",0,""
142040302100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","K AVE NW","CEDAR RAPIDS CITY OF",0.64,"","","","","","",0,""
142040101200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","K AVE NW","CEDAR RAPIDS CITY OF",0.69,"","","","","","",0,""
142040202600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","K AVE NW","CEDAR RAPIDS CITY OF",0.8,"","","","","","",0,""
142125201900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD ST NW","CEDAR RAPIDS CITY OF",0.82,"","","","","","",0,""
142018001600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD ST NW","CEDAR RAPIDS CITY OF",0.88,"","","","","","",0,""
142010301600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.9,"","","","","","",0,""
141747600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.905,"","","","","","",0,""
142827900900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.96,"","","","","","",0,""
142010101600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","PENN AVE NW","CEDAR RAPIDS CITY OF",1.01,"","","","","","",0,""
142017601700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",1.01,"","","","","","",0,""
142017801500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",1.01,"","","","","","",0,""
142040603000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","J AVE NW","CEDAR RAPIDS CITY OF",1.03,"","","","","","",0,""
142018101600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",1.03,"","","","","","",0,""
142018101500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",1.03,"","","","","","",0,""
142018001500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",1.03,"","","","","","",0,""
132725601800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",1.14,"","","","","","",0,""
142018402000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD ST NW","CEDAR RAPIDS CITY OF",1.14,"","","","","","",0,""
140627700100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NE","CEDAR RAPIDS CITY OF",1.17,"","","","","","",0,""
200212902300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.18,"","","","","","",0,""
142010503000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",1.18,"","","","","","",0,""
142010301700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",1.25,"","","","","","",0,""
142040202400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","K AVE NW","CEDAR RAPIDS CITY OF",1.26,"","","","","","",0,""
142125202000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST NW","CEDAR RAPIDS CITY OF",1.28,"","","","","","",0,""
142017601800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","O AVE NW","CEDAR RAPIDS CITY OF",1.28,"","","","","","",0,""
191547600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.31,"","","","","","",0,""
140627600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NE","CEDAR RAPIDS CITY OF",1.32,"","","","","","",0,""
142010502900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",1.62,"","","","","","",0,""
131542601200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",1.77,"","","","","","",0,""
142010402600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST NW","CEDAR RAPIDS CITY OF",1.89,"","","","","","",0,""
142010402500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",2.04,"","","","","","",0,""
192037600600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",2.55,"","","","","","",0,""
123627701400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NE","CEDAR RAPIDS CITY OF",2.8,"","","","","","",0,""
142132700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","I AVE NW","CEDAR RAPIDS CITY OF",3.27,"","","","","","",0,""
142135600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","F AVE NW","CEDAR RAPIDS CITY OF",3.75,"","","","","","",0,""
142135200500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST NW","CEDAR RAPIDS CITY OF",4.23,"","","","","","",0,""
190522700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",5.31,"","","","","","",0,""
190437800100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",7.33,"","","","","","",0,""
192037600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",8.69,"","","","","","",0,""
190922600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",18.3,"","","","","","",0,""
192030100400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",36.81,"","","","","","",0,""
132425301700000,"CITY PROPERTY",EXEMPT,"WATER RETENTION AREA","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.46,"","","","","","",0,""
200212602000000,"CITY PROPERTY",EXEMPT,"WATER STORM MANAGEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.92,"","","","","","",0,""
140818001300000,"CITY PROPERTY",EXEMPT,"WATER TANK","GLASS RD NE","CEDAR RAPIDS CITY OF",0.4,"","","","","","",0,""
142835101900000,"CITY PROPERTY",EXEMPT,"","N ST SW","CEDAR RAPIDS CITY OF",0.117,"","","","","","",0,""
142918602200000,"CITY PROPERTY",EXEMPT,"","6TH ST SW","CEDAR RAPIDS CITY OF",0.169,"","","","","","",0,""
