GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
142825800800000,,EXEMPT,CITY PROPERTY,517,3RD ST SW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142825801300000,CONVERSION,EXEMPT,CITY PROPERTY,216,6TH AVE SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142825901000000,,EXEMPT,CITY PROPERTY,407,6TH ST SW,CEDAR RAPIDS CITY OF,0.121,,,,,,,,,0,0,0,0,0,0
142825901100000,,EXEMPT,CITY PROPERTY,411,6TH ST SW,CEDAR RAPIDS CITY OF,0.111,,,,,,,,,0,0,0,0,0,0
142825901200000,CONVERSION,EXEMPT,CITY PROPERTY,415,6TH ST SW,CEDAR RAPIDS CITY OF,0.075,,,,,,,,,0,0,0,0,0,0
142825901300000,WAS/FRED'S LOCK & KEY/VAC LOT,EXEMPT,CITY PROPERTY,425,6TH ST SW,CEDAR RAPIDS CITY OF,0.2466,,,,,,,,,0,0,0,0,0,0
142825901400000,,EXEMPT,CITY PROPERTY,442,5TH AVE SW,CEDAR RAPIDS CITY OF,0.053,,,,,,,,,0,0,0,0,0,0
142825901500000,,EXEMPT,CITY PROPERTY,438,5TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142825902000000,,EXEMPT,CITY PROPERTY,420,5TH AVE SW,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142826000500000,,EXEMPT,CITY PROPERTY,417,5TH AVE SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,,0,0,0,0,0,0
142826000600000,,EXEMPT,CITY PROPERTY,421,5TH AVE SW,CEDAR RAPIDS CITY OF,0.062,,,,,,,,,0,0,0,0,0,0
142826000700000,,EXEMPT,CITY PROPERTY,427,5TH AVE SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142827600100000,,EXEMPT,CITY PROPERTY,519,H ST SW,CEDAR RAPIDS CITY OF,0.2679,,,,,,,,,0,0,0,0,0,0
142827600200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.386,,,,,,,,,0,0,0,0,0,0
142827600300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,3.631,,,,,,,,,0,0,0,0,0,0
142827600400000,,EXEMPT,CITY PROPERTY,505,1ST ST SW,CEDAR RAPIDS CITY OF,3.9159,,,,,,,,,0,0,0,0,0,0
142827800100000,,EXEMPT,CITY PROPERTY,404,1ST ST SW,CEDAR RAPIDS CITY OF,0.0868,,,,,Office - Medical / Dental,1969,1908-01-01,,0,0,0,0,0,0
142827800200000,,EXEMPT,CITY PROPERTY,107,4TH AVE SW,CEDAR RAPIDS CITY OF,0.062,,,,,,,,,0,0,0,0,0,0
142827800300000,,EXEMPT,CITY PROPERTY,109,4TH AVE SW,CEDAR RAPIDS CITY OF,0.044,,,,,,,,,0,0,0,0,0,0
142827800900000,,EXEMPT,CITY PROPERTY,108,5TH AVE SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142827801000000,EMERSON HARDWARE LOCKSMITH,EXEMPT,CITY PROPERTY,426,1ST ST SW,CEDAR RAPIDS CITY OF,0.0482,,,,,Store - Retail Small,1890,2112-01-01,,0,0,0,0,0,0
142827801100000,,EXEMPT,CITY PROPERTY,424,1ST ST SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142827801200000,WEST SIDE SEWING,EXEMPT,CITY PROPERTY,422,1ST ST SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142827801300000,VACANT LAND,EXEMPT,CITY PROPERTY,418,1ST ST SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142827801400000,VACANT LAND,EXEMPT,CITY PROPERTY,416,1ST ST SW,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,,0,0,0,0,0,0
142827801500000,,EXEMPT,CITY PROPERTY,406,1ST ST SW,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,,0,0,0,0,0,0
142827900200000,,EXEMPT,CITY PROPERTY,529,H ST SW,CEDAR RAPIDS CITY OF,0.3347,,,,,,,,,0,0,0,0,0,0
142828000100000,VACANT LAND,COMMERCIAL,SMALL RET; CTRL CR,500,1ST ST SW,CEDAR RAPIDS CITY OF,0.0383,,,,,,,,,0,6333,6333,0,0,6333
142828000200000,,EXEMPT,CITY PROPERTY,107,5TH AVE SW,CEDAR RAPIDS CITY OF,0.049,,,,,,,,,0,0,0,0,0,0
142828000300000,,EXEMPT,CITY PROPERTY,111,5TH AVE SW,CEDAR RAPIDS CITY OF,0.058,,,,,,,,,0,0,0,0,0,0
142828000600000,,EXEMPT,CITY PROPERTY,501,2ND ST SW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142828000800000,,EXEMPT,CITY PROPERTY,511,2ND ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142828002100000,,EXEMPT,CITY PROPERTY,504,1ST ST SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142828100200000,,EXEMPT,CITY PROPERTY,504,2ND ST SW,CEDAR RAPIDS CITY OF,0.046,Single-Family,2 Story Frame,1913,1240.0,,,,,0,0,0,0,0,0
142828100500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.048,Detached Structures Only,,1930,,,,,,0,0,0,0,0,0
142828100600000,CONVERSION,EXEMPT,CITY PROPERTY,208,6TH AVE SW,CEDAR RAPIDS CITY OF,0.0482,Four-Family Conversion,2 Story Frame,1900,1684.0,,,,,0,0,0,0,0,0
142828100800000,CONVERSION,COMMERCIAL,CONVERSION,202,6TH AVE SW,CEDAR RAPIDS CITY OF,0.1185,Six-Family Conversion,2 Story Frame,1908,2340.0,Beauty / Barber Shop,1908,2101-01-01,,0,5433,5433,0,51168,56601
142828200100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.861,,,,,,,,,0,0,0,0,0,0
142828301300000,VACANT BUILDING,EXEMPT,CITY PROPERTY,610,1ST ST SW,CEDAR RAPIDS CITY OF,0.0964,,,,,Beauty / Barber Shop,1950,1303-01-01,,0,0,0,0,0,0
142828301400000,,EXEMPT,CITY PROPERTY,608,1ST ST SW,CEDAR RAPIDS CITY OF,0.096,Single-Family,2 Story Frame,1910,1224.0,,,,,0,0,0,0,0,0
142828400100000,,EXEMPT,CITY PROPERTY,600,2ND ST SW,CEDAR RAPIDS CITY OF,0.2527,,,,,,,,,0,0,0,0,0,0
142830100200000,VACANT LOT,EXEMPT,CITY PROPERTY,727,1ST ST SW,CEDAR RAPIDS CITY OF,0.0937,,,,,,,,,0,0,0,0,0,0
142830200200000,,EXEMPT,CITY PROPERTY,123,DIAGONAL DR SW,CEDAR RAPIDS CITY OF,0.078,,,,,,,,,0,0,0,0,0,0
142830200500000,,EXEMPT,CITY PROPERTY,707,2ND ST SW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142830300300000,,EXEMPT,CITY PROPERTY,617,3RD ST SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142830300400000,,EXEMPT,CITY PROPERTY,623,3RD ST SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142830300500000,,EXEMPT,CITY PROPERTY,625,3RD ST SW,CEDAR RAPIDS CITY OF,0.069,,,,,,,,,0,0,0,0,0,0
142830600400000,,EXEMPT,CITY PROPERTY,217,7TH AVE SW,CEDAR RAPIDS CITY OF,0.065,,,,,,,,,0,0,0,0,0,0
142830600500000,,EXEMPT,CITY PROPERTY,221,7TH AVE SW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,,0,0,0,0,0,0
142830600800000,,EXEMPT,CITY PROPERTY,709,3RD ST SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,,0,0,0,0,0,0
142830901100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.111,,,,,,,,,0,0,0,0,0,0
142831100100000,,EXEMPT,CITY PROPERTY,1002,2ND ST SW,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142831100300000,,EXEMPT,CITY PROPERTY,211,10TH AVE SW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142831100600000,,EXEMPT,CITY PROPERTY,1003,3RD ST SW,CEDAR RAPIDS CITY OF,0.111,,,,,,,,,0,0,0,0,0,0
142831100700000,,EXEMPT,CITY PROPERTY,1007,3RD ST SW,CEDAR RAPIDS CITY OF,0.123,,,,,,,,,0,0,0,0,0,0
142831101300000,,EXEMPT,CITY PROPERTY,1016,2ND ST SW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,,0,0,0,0,0,0
142832600300000,,EXEMPT,CITY PROPERTY,523,4TH ST SW,CEDAR RAPIDS CITY OF,0.061,,,,,,,,,0,0,0,0,0,0
142832700700000,,EXEMPT,CITY PROPERTY,420,6TH AVE SW,CEDAR RAPIDS CITY OF,0.171,Single-Family,Salvage,1870,916.0,,,,,0,0,0,0,0,0
142832700800000,,EXEMPT,CITY PROPERTY,424,6TH AVE SW,CEDAR RAPIDS CITY OF,0.085,,,,,,,,,0,0,0,0,0,0
142832701000000,,EXEMPT,CITY PROPERTY,500,6TH AVE SW,CEDAR RAPIDS CITY OF,0.091,,,,,,,,,0,0,0,0,0,0
142832801100000,,EXEMPT,CITY PROPERTY,358,7TH AVE SW,CEDAR RAPIDS CITY OF,0.142,Single-Family,2 Story Frame,1910,1440.0,,,,,0,0,0,0,0,0
142832801500000,,EXEMPT,CITY PROPERTY,630,L ST SW,CEDAR RAPIDS CITY OF,0.097,Two-Family Conversion,Salvage,1900,987.0,,,,,0,0,0,0,0,0
142832801700000,,EXEMPT,CITY PROPERTY,612,L ST SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,,0,0,0,0,0,0
142832900300000,,EXEMPT,CITY PROPERTY,409,6TH AVE SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,,0,0,0,0,0,0
142832900600000,CONVERSION,EXEMPT,CITY PROPERTY,422,7TH AVE SW,CEDAR RAPIDS CITY OF,0.1708,Six-Family Conversion,2 Story Frame,1885,1974.0,,,,,0,0,0,0,0,0
142833000100000,,EXEMPT,CITY PROPERTY,503,6TH AVE SW,CEDAR RAPIDS CITY OF,0.171,Single-Family,1 1/2 Story Frame,1900,1163.6,,,,,0,0,0,0,0,0
142833000500000,,EXEMPT,CITY PROPERTY,525,6TH AVE SW,CEDAR RAPIDS CITY OF,0.085,,,,,,,,,0,0,0,0,0,0
142833001300000,CONVERSION,EXEMPT,CITY PROPERTY,500,7TH AVE SW,CEDAR RAPIDS CITY OF,0.13,,,,,,,,,0,0,0,0,0,0
142833001400000,,EXEMPT,CITY PROPERTY,616,5TH ST SW,CEDAR RAPIDS CITY OF,0.041,,,,,,,,,0,0,0,0,0,0
142833100100000,,EXEMPT,CITY PROPERTY,702,L ST SW,CEDAR RAPIDS CITY OF,0.124,,,,,,,,,0,0,0,0,0,0
142833100200000,,EXEMPT,CITY PROPERTY,349,7TH AVE SW,CEDAR RAPIDS CITY OF,0.069,,,,,,,,,0,0,0,0,0,0
142833100900000,,EXEMPT,CITY PROPERTY,380,8TH AVE SW,CEDAR RAPIDS CITY OF,0.085,,,,,,,,,0,0,0,0,0,0
142833101000000,,EXEMPT,CITY PROPERTY,378,8TH AVE SW,CEDAR RAPIDS CITY OF,0.142,,,,,,,,,0,0,0,0,0,0
142833101600000,,EXEMPT,CITY PROPERTY,354,8TH AVE SW,CEDAR RAPIDS CITY OF,0.058,,,,,,,,,0,0,0,0,0,0
142833101900000,,EXEMPT,CITY PROPERTY,718,L ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142833102200000,,EXEMPT,CITY PROPERTY,706,L ST SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142833200300000,,EXEMPT,CITY PROPERTY,415,7TH AVE SW,CEDAR RAPIDS CITY OF,0.077,,,,,,,,,0,0,0,0,0,0
142833200600000,,EXEMPT,CITY PROPERTY,423,7TH AVE SW,CEDAR RAPIDS CITY OF,0.085,,,,,,,,,0,0,0,0,0,0
142833200900000,,EXEMPT,CITY PROPERTY,507,7TH AVE SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,,0,0,0,0,0,0
142833201200000,,EXEMPT,CITY PROPERTY,519,7TH AVE SW,CEDAR RAPIDS CITY OF,0.142,,,,,,,,,0,0,0,0,0,0
142833201400000,,EXEMPT,CITY PROPERTY,711,6TH ST SW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142833202400000,,EXEMPT,CITY PROPERTY,416,8TH AVE SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,,0,0,0,0,0,0
142833202700000,,EXEMPT,CITY PROPERTY,404,8TH AVE SW,CEDAR RAPIDS CITY OF,0.171,,,,,,,,,0,0,0,0,0,0
142833300400000,,EXEMPT,CITY PROPERTY,805,N ST SW,CEDAR RAPIDS CITY OF,0.104,,,,,,,,,0,0,0,0,0,0
142833300600000,,EXEMPT,CITY PROPERTY,811,N ST SW,CEDAR RAPIDS CITY OF,0.108,,,,,,,,,0,0,0,0,0,0
142833400800000,,EXEMPT,CITY PROPERTY,821,4TH ST SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,,0,0,0,0,0,0
142833501100000,,EXEMPT,CITY PROPERTY,441,8TH AVE SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,,0,0,0,0,0,0
142833502100000,,EXEMPT,CITY PROPERTY,430,9TH AVE SW,CEDAR RAPIDS CITY OF,0.114,Detached Structures Only,,1920,,,,,,0,0,0,0,0,0
142833600500000,,EXEMPT,CITY PROPERTY,419,9TH AVE SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,,0,0,0,0,0,0
142833601200000,,EXEMPT,CITY PROPERTY,451,9TH AVE SW,CEDAR RAPIDS CITY OF,0.12,,,,,,,,,0,0,0,0,0,0
142833601300000,PAVING & FENCE,EXEMPT,CITY PROPERTY,453,9TH AVE SW,CEDAR RAPIDS CITY OF,0.1196,,,,,,,,,0,0,0,0,0,0
142835100700000,,EXEMPT,CITY PROPERTY,953,N ST SW,CEDAR RAPIDS CITY OF,0.059,,,,,,,,,0,0,0,0,0,0
142835100800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.058,Detached Structures Only,,1984,,,,,,0,0,0,0,0,0
142835200300000,,EXEMPT,CITY PROPERTY,925,4TH ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142835200500000,,EXEMPT,CITY PROPERTY,929,4TH ST SW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1904,716.0,,,,,0,0,0,0,0,0
142835200700000,,EXEMPT,CITY PROPERTY,933,4TH ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142835201400000,,EXEMPT,CITY PROPERTY,930,N ST SW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1912,792.0,,,,,0,0,0,0,0,0
142835201500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,,2001,,,,,,0,0,0,0,0,0
142835301500000,PUBLIC WORKS & RECYCLING FACILITY,EXEMPT,CITY PROPERTY,1201,6TH ST SW,CEDAR RAPIDS CITY OF,18.67,,,,,,,,,0,0,0,0,0,0
142835500300000,,EXEMPT,CITY PROPERTY,387,12TH AVE SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142835500400000,,EXEMPT,CITY PROPERTY,1201,N ST SW,CEDAR RAPIDS CITY OF,0.06,Single-Family,Salvage,1900,564.0,,,,,0,0,0,0,0,0
142835700200000,,EXEMPT,CITY PROPERTY,359,14TH AVE SW,CEDAR RAPIDS CITY OF,0.146,,,,,,,,,0,0,0,0,0,0
142835701400000,,EXEMPT,CITY PROPERTY,1406,M ST SW,CEDAR RAPIDS CITY OF,0.117,Single-Family,1 Story Frame,1910,688.0,,,,,0,0,0,0,0,0
142835801000000,,EXEMPT,CITY PROPERTY,1420,N ST SW,CEDAR RAPIDS CITY OF,0.144,Single-Family,1 1/2 Story Frame,1895,1224.8,,,,,0,0,0,0,0,0
142835801200000,,EXEMPT,CITY PROPERTY,1410,N ST SW,CEDAR RAPIDS CITY OF,0.108,Single-Family,1 Story Frame,1906,727.0,,,,,0,0,0,0,0,0
142835801300000,,EXEMPT,CITY PROPERTY,1406,N ST SW,CEDAR RAPIDS CITY OF,0.108,,,,,,,,,0,0,0,0,0,0
142837700100000,,EXEMPT,CITY PROPERTY,1100,K ST SW,CEDAR RAPIDS CITY OF,0.178,,,,,,,,,0,0,0,0,0,0
142837700900000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142837701000000,,EXEMPT,CITY PROPERTY,274,12TH AVE SW,CEDAR RAPIDS CITY OF,0.049,Single-Family,Salvage,1900,592.0,,,,,0,0,0,0,0,0
142837701500000,,EXEMPT,CITY PROPERTY,1116,K ST SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142837701600000,,EXEMPT,CITY PROPERTY,1108,K ST SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0
142837701700000,,EXEMPT,CITY PROPERTY,1104,K ST SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142838000100000,,EXEMPT,CITY PROPERTY,1105,K ST SW,CEDAR RAPIDS CITY OF,0.068,,,,,,,,,0,0,0,0,0,0
142838100600000,CONVERSION,EXEMPT,CITY PROPERTY,1205,3RD ST SW,CEDAR RAPIDS CITY OF,0.128,,,,,,,,,0,0,0,0,0,0
142838200100000,,EXEMPT,CITY PROPERTY,1202,L ST SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142838200200000,,EXEMPT,CITY PROPERTY,341,12TH AVE SW,CEDAR RAPIDS CITY OF,0.078,,,,,,,,,0,0,0,0,0,0
142838300200000,,EXEMPT,CITY PROPERTY,211,13TH AVE SW,CEDAR RAPIDS CITY OF,0.053,,,,,,,,,0,0,0,0,0,0
142838300300000,,EXEMPT,CITY PROPERTY,215,13TH AVE SW,CEDAR RAPIDS CITY OF,0.034,,,,,,,,,0,0,0,0,0,0
142838300800000,,EXEMPT,CITY PROPERTY,1317,K ST SW,CEDAR RAPIDS CITY OF,0.09,,,,,,,,,0,0,0,0,0,0
142838300900000,,EXEMPT,CITY PROPERTY,1323,K ST SW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142838401000000,VACANT LAND,EXEMPT,CITY PROPERTY,1326,K ST SW,CEDAR RAPIDS CITY OF,0.3857,,,,,,,,,0,0,0,0,0,0
142838500100000,,EXEMPT,CITY PROPERTY,333,13TH AVE SW,CEDAR RAPIDS CITY OF,0.077,,,,,,,,,0,0,0,0,0,0
142838500600000,,EXEMPT,CITY PROPERTY,340,14TH AVE SW,CEDAR RAPIDS CITY OF,0.081,,,,,,,,,0,0,0,0,0,0
142840300100000,,EXEMPT,CITY PROPERTY,1001,2ND ST SE,CEDAR RAPIDS CITY OF,9.66,,,,,,,,,0,0,0,0,0,0
142840400300000,,EXEMPT,CITY PROPERTY,1216,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1880,692.0,,,,,0,0,0,0,0,0
142840400500000,,EXEMPT,CITY PROPERTY,1222,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142840500100000,VACANT DWLG,EXEMPT,CITY PROPERTY,213,13TH AVE SE,CEDAR RAPIDS CITY OF,0.0758,Single-Family,Salvage,1908,604.0,,,,,0,0,0,0,0,0
142840500400000,,EXEMPT,CITY PROPERTY,1308,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,,0,0,0,0,0,0
142840600100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.168,,,,,,,,,0,0,0,0,0,0
142840600200000,AFRICAN AMERICAN HISTORICAL MU,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8867,,,,,,,,,0,166860,166860,0,0,166860
142840600300000,,EXEMPT,CITY PROPERTY,1217,1ST ST SE,CEDAR RAPIDS CITY OF,0.3022,,,,,,,,,0,0,0,0,0,0
142840600400000,VACANT LOT,EXEMPT,CITY PROPERTY,1221,1ST ST SE,CEDAR RAPIDS CITY OF,0.2324,,,,,,,,,0,0,0,0,0,0
142840600500000,VACANT LOT,EXEMPT,CITY PROPERTY,1229,1ST ST SE,CEDAR RAPIDS CITY OF,0.2961,,,,,Warehouse,1967,2572-01-01,,0,0,0,0,0,0
142840600600000,,EXEMPT,CITY PROPERTY,1233,1ST ST SE,CEDAR RAPIDS CITY OF,0.159,,,,,,,,,0,0,0,0,0,0
142840600700000,,EXEMPT,CITY PROPERTY,1325,1ST ST SE,CEDAR RAPIDS CITY OF,1.2253,,,,,,,,,0,0,0,0,0,0
142840600800000,RETIREES INC/IBEW LOCAL 204,EXEMPT,CITY PROPERTY,116,14TH AVE SE,CEDAR RAPIDS CITY OF,0.964,,,,,Fraternal Building,1967,7407-01-01,,0,0,0,0,0,0
142840601000000,,EXEMPT,CITY PROPERTY,1231,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,,,0,0,0,0,0,0
142840601200000,,EXEMPT,CITY PROPERTY,1225,2ND ST SE,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142840601300000,,EXEMPT,CITY PROPERTY,1226,1ST ST SE,CEDAR RAPIDS CITY OF,0.048,Single-Family,Salvage,1880,606.0,,,,,0,0,0,0,0,0
142840601400000,,EXEMPT,CITY PROPERTY,1219,2ND ST SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142840601600000,FLOOD DAMAGED/VAC CR TENT,EXEMPT,CITY PROPERTY,1207,2ND ST SE,CEDAR RAPIDS CITY OF,0.2893,,,,,Store - Retail Small,1917,3314-01-01,,0,0,0,0,0,0
142840700100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.593,,,,,,,,,0,0,0,0,0,0
142840700200000,AIR FILTER SALES & SERVICE INC,EXEMPT,CITY PROPERTY,123,14TH AVE SE,CEDAR RAPIDS CITY OF,0.699,,,,,,,,,0,0,0,0,0,0
142840700300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.043,,,,,,,,,0,0,0,0,0,0
142840800100000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0
142845100600000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142845300700000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142845300800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.47,,,,,,,,,0,0,0,0,0,0
142845400800000,VACANT LOT,EXEMPT,CITY PROPERTY,1223,1ST ST SW,CEDAR RAPIDS CITY OF,0.2296,,,,,,,,,0,0,0,0,0,0
142845400900000,VACANT BLDG/WAS JOHN DEERE COMM. FEDERAL CU,EXEMPT,CITY PROPERTY,1140,C ST SW,CEDAR RAPIDS CITY OF,0.3667,,,,,,,,,0,0,0,0,0,0
142845500300000,,EXEMPT,CITY PROPERTY,1221,2ND ST SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,,0,0,0,0,0,0
142845600600000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.39,,,,,,,,,0,0,0,0,0,0
142845800400000,,EXEMPT,CITY PROPERTY,187,13TH AVE SW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,,0,0,0,0,0,0
142845801700000,,EXEMPT,CITY PROPERTY,1314,1ST ST SW,CEDAR RAPIDS CITY OF,0.074,,,,,,,,,0,0,0,0,0,0
142845900100000,,EXEMPT,CITY PROPERTY,1500,C ST SW,CEDAR RAPIDS CITY OF,0.216,,,,,,,,,0,0,0,0,0,0
142845900200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.781,,,,,,,,,0,0,0,0,0,0
142845900300000,,EXEMPT,CITY PROPERTY,1416,C ST SW,CEDAR RAPIDS CITY OF,0.23,,,,,,,,,0,0,0,0,0,0
142845901100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.6709,,,,,,,,,0,0,0,0,0,0
142845901200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.2681,,,,,,,,,0,0,0,0,0,0
142845901300000,,EXEMPT,CITY PROPERTY,120,16TH AVE SW,CEDAR RAPIDS CITY OF,0.1882,,,,,,,,,0,0,0,0,0,0
142846200100000,,EXEMPT,CITY PROPERTY,1317,J ST SW,CEDAR RAPIDS CITY OF,0.058,Single-Family,1 1/2 Story Frame,1910,745.2,,,,,0,0,0,0,0,0
142847600100000,,EXEMPT,CITY PROPERTY,1805,A ST SW,CEDAR RAPIDS CITY OF,2.8,,,,,,,,,0,0,0,0,0,0
142847600200000,,EXEMPT,CITY PROPERTY,1605,A ST SW,CEDAR RAPIDS CITY OF,0.7493,,,,,,,,,0,0,0,0,0,0
142847700200000,CZECH SLOVAK NATIONAL MUSEUM,EXEMPT,CITY PROPERTY,30,16TH AVE SW,CEDAR RAPIDS CITY OF,0.77,,,,,,,,,0,0,0,0,0,0
142847700300000,CZECH & SLOVAK MUSEUM PATIO/CLOCK TOWER,EXEMPT,CITY PROPERTY,28,16TH AVE SW,CEDAR RAPIDS CITY OF,0.321,,,,,,,,,0,0,0,0,0,0
142847700400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.09,,,,,,,,,0,0,0,0,0,0
142847700500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,7.13,,,,,,,,,0,0,0,0,0,0
142847800500000,,EXEMPT,CITY PROPERTY,76,15TH AVE SW,CEDAR RAPIDS CITY OF,0.204,,,,,,,,,0,0,0,0,0,0
142847800600000,VACANT LOT,EXEMPT,CITY PROPERTY,72,15TH AVE SW,CEDAR RAPIDS CITY OF,0.1716,Single-Family,,1926,,,,,,0,0,0,0,0,0
142847800700000,VAC LOT,EXEMPT,CITY PROPERTY,68,15TH AVE SW,CEDAR RAPIDS CITY OF,0.2479,,,,,,,,,0,0,0,0,0,0
