GIS_Number_valuations,Map_Name_valuations,Class_valuations,2010 Land Res,2010 Land Comm,2010 Land Total,2010 Dwlg,2010 Improv,2010 Total
131322600700000,NE 151,Residential,46091,0,46091,227102,0,273193
131322600800000,NE 151,Residential,37427,0,37427,159113,0,196540
131322600900000,NE 151,Residential,40875,0,40875,183796,0,224671
131322601000000,NE 151,Residential,40875,0,40875,162866,0,203741
131322601100000,NE 151,Residential,40875,0,40875,145236,0,186111
131322601200000,NE 151,Residential,40875,0,40875,162635,0,203510
131322601300000,NE 151,Residential,40875,0,40875,119931,0,160806
131322601400000,NE 151,Residential,40875,0,40875,143188,0,184063
131322700100000,NE 151,Residential,45985,0,45985,231190,0,277175
131322700200000,NE 151,Residential,40875,0,40875,244785,0,285660
131322700300000,NE 151,Residential,40875,0,40875,159858,0,200733
131322700400000,NE 151,Residential,40875,0,40875,213019,0,253894
131322700500000,NE 151,Residential,40875,0,40875,283759,0,324634
131322700600000,NE 151,Residential,39967,0,39967,165657,0,205624
131322700700000,NE 151,Residential,45075,0,45075,213055,0,258130
131322700800000,NE 151,Residential,34960,0,34960,134535,0,169495
131322700900000,NE 151,Residential,33656,0,33656,173797,0,207453
131322701000000,NE 151,Residential,44887,0,44887,173075,0,217962
131322701100000,NE 151,Residential,44799,0,44799,251288,0,296087
131327600100000,E-15 CITY,Exempt,0,0,0,0,0,0
131330100100000,NW 302,Residential,85680,0,85680,237800,0,323480
131335100700000,NW 302,Residential,111700,0,111700,782774,0,894474
131335100800000,NW 302,Residential,2700,0,2700,0,0,2700
131335100900000,NW 302,Residential,12250,0,12250,0,0,12250
131337600500000,NW 302,Residential,35640,0,35640,0,0,35640
131337600600000,NW 302,Residential,42000,0,42000,0,0,42000
131337600700000,NW 302,Residential,50400,0,50400,252956,0,303356
131337600800000,NW 302,Residential,50880,0,50880,0,0,50880
131337600900000,NW 302,Residential,62527,0,62527,0,0,62527
131337601000000,NW 302,Residential,64800,0,64800,0,0,64800
131337601100000,NW 302,Residential,110287,0,110287,0,0,110287
131337601300000,NW 302,Residential,3257,0,3257,0,0,3257
131337601400000,NW 302,Residential,3106,0,3106,0,0,3106
131337601500000,NW 302,Residential,3319,0,3319,0,0,3319
131337601600000,NW 302,Residential,3639,0,3639,0,0,3639
131337601700000,NW 302,Residential,24863,0,24863,0,0,24863
131337601800000,NW 302,Residential,32434,0,32434,0,0,32434
131337700100000,NW 302,Residential,31640,0,31640,0,0,31640
131337700200000,NW 302,Residential,36380,0,36380,0,0,36380
131337700300000,NW 302,Residential,34668,0,34668,0,0,34668
131337700400000,NW 302,Residential,34240,0,34240,0,0,34240
131337700500000,NW 302,Residential,36380,0,36380,274020,0,310400
131337700600000,NW 302,Residential,56068,0,56068,0,0,56068
131342600300000,NW 302,Residential,144400,0,144400,94760,0,239160
131342600400000,NW 302,Residential,78250,0,78250,174318,0,252568
131345100300000,NW 302,Residential,35272,0,35272,0,0,35272
131345100400000,NW 302,Residential,36480,0,36480,243649,0,280129
131345100500000,NW 302,Residential,39317,0,39317,249264,0,288581
131345100600000,NW 302,Residential,37240,0,37240,0,0,37240
131345100700000,NW 302,Residential,37813,0,37813,213564,0,251377
131345100800000,NW 302,Residential,30480,0,30480,0,0,30480
131345100900000,NW 302,Residential,41944,0,41944,0,0,41944
131345101000000,E-15 CITY,Exempt,0,0,0,0,0,0
131345101400000,NW 302,Residential,1918,0,1918,0,0,1918
131345101600000,NW 302,Ag Land,5358,0,5358,0,0,5358
131345101800000,NW 302,Residential,33660,0,33660,263475,0,297135
131345101900000,NW 302,Residential,33660,0,33660,9044,0,42704
131345102000000,NW 302,Residential,2776,0,2776,0,0,2776
131345102100000,NW 302,Residential,3055,0,3055,0,0,3055
131345200100000,NW 302,Residential,38080,0,38080,323316,0,361396
131345200200000,NW 302,Residential,37248,0,37248,216552,0,253800
131345200300000,NW 302,Residential,37800,0,37800,208280,0,246080
131345200400000,NW 302,Residential,34340,0,34340,204456,0,238796
131345200500000,NW 302,Residential,36360,0,36360,195858,0,232218
131345200600000,NW 302,Residential,35304,0,35304,206771,0,242075
131345200700000,NW 302,Residential,35812,0,35812,0,0,35812
131345200800000,NW 302,Residential,36860,0,36860,269469,0,306329
131345200900000,NW 302,Residential,38409,0,38409,216679,0,255088
131345300100000,NW 302,Residential,38189,0,38189,259811,0,298000
131345300200000,NW 302,Residential,37451,0,37451,345210,0,382661
131345300300000,NW 302,Residential,2862,0,2862,0,0,2862
131345300400000,NW 302,Residential,81800,0,81800,43911,0,125711
131345400200000,NW 302,Residential,41801,0,41801,201634,0,243435
131345400300000,NW 302,Residential,42293,0,42293,226168,0,268461
131345400400000,NW 302,Residential,40400,0,40400,256976,0,297376
131347600300000,NW 302,Residential,41850,0,41850,65704,0,107554
131347600700000,NW 302,Residential,33962,0,33962,143942,0,177904
131347600800000,NW 302,Residential,25245,0,25245,44564,0,69809
131410100100000,E-15 CITY,Exempt,0,0,0,0,0,0
131515200300000,NW 332,Residential,258125,0,258125,0,0,258125
131515200500000,NW 332,Residential,59400,0,59400,0,0,59400
131515200600000,NW 332,Residential,59400,0,59400,275543,0,334943
131515200700000,NW 332,Residential,67056,0,67056,9459,0,76515
131515200800000,NW 332,Residential,68640,0,68640,253081,0,321721
131515200900000,E-15 CITY,Exempt,0,0,0,0,0,0
131515201000000,NW 332,Residential,68392,0,68392,254079,0,322471
131515201100000,NW 332,Residential,72360,0,72360,218041,0,290401
131515201200000,NW 332,Residential,74120,0,74120,192329,0,266449
131515300100000,NW 332,Residential,55080,0,55080,285486,0,340566
131515300200000,NW 332,Residential,48960,0,48960,0,0,48960
131515300300000,NW 332,Residential,55080,0,55080,0,0,55080
131515300400000,NW 332,Residential,72169,0,72169,0,0,72169
131515300500000,NW 332,Residential,61924,0,61924,246814,0,308738
131515300600000,NW 332,Residential,51816,0,51816,246451,0,298267
131515300700000,NW 332,Residential,52020,0,52020,307193,0,359213
131515400100000,NW 332,Residential,54060,0,54060,247011,0,301071
131515400200000,NW 332,Residential,54180,0,54180,64911,0,119091
131515400300000,NW 332,Residential,70384,0,70384,208005,0,278389
131515500100000,NW 332,Residential,71280,0,71280,0,0,71280
131515500200000,NW 332,Residential,58320,0,58320,196984,0,255304
131515500300000,NW 332,Residential,67625,0,67625,192879,0,260504
131522600100000,E-15 CITY,Exempt,0,0,0,0,0,0
131522600200000,NW 332,Ag Land,28158,0,28158,0,0,28158
131522600300000,NW 332,Ag Land,17205,0,17205,0,0,17205
131525100200000,NW 332,Ag Land,41741,0,41741,0,0,41741
131527600300000,NW 332,Ag Land,23438,0,23438,0,0,23438
131527600500000,NW 332,Ag Land,8926,0,8926,0,0,8926
131527600600000,NW 332,Ag Land,17369,0,17369,0,0,17369
131527600700000,NW 332,Ag Land,2914,0,2914,0,0,2914
131532600100000,E-15 CITY,Exempt,0,0,0,0,0,0
131542600200000,NW 332,Ag Dwelling,34300,0,34300,104902,12723,151925
131542600400000,NW 332,Residential,66874,0,66874,236204,0,303078
131542600500000,NW 332,Residential,4791,0,4791,0,0,4791
131542600600000,NW 332,Residential,4775,0,4775,0,0,4775
131542600700000,NW 332,Residential,4758,0,4758,0,0,4758
131542600800000,NW 332,Residential,6044,0,6044,0,0,6044
131542600900000,NW 332,Residential,6437,0,6437,0,0,6437
131542601000000,NW 332,Residential,6049,0,6049,0,0,6049
131542601100000,NW 332,Residential,9217,0,9217,0,0,9217
131542601200000,E-15 CITY,Exempt,0,0,0,0,0,0
131542700100000,NW 332,Residential,5283,0,5283,0,0,5283
131542700200000,NW 332,Residential,4870,0,4870,0,0,4870
131542700300000,NW 332,Residential,5562,0,5562,0,0,5562
131542700400000,NW 332,Residential,8496,0,8496,0,0,8496
131542700500000,NW 332,Residential,4755,0,4755,0,0,4755
131542700600000,NW 332,Residential,5426,0,5426,0,0,5426
131542700700000,NW 332,Residential,3863,0,3863,0,0,3863
131542700800000,NW 332,Residential,55080,0,55080,226871,0,281951
131542700900000,NW 332,Residential,4467,0,4467,0,0,4467
131542800100000,NW 332,Residential,4520,0,4520,0,0,4520
131542800200000,NW 332,Residential,4000,0,4000,0,0,4000
131542800300000,NW 332,Residential,4155,0,4155,0,0,4155
131542800400000,NW 332,Residential,5135,0,5135,0,0,5135
132222600100000,NW 332,Ag Land,24859,0,24859,0,0,24859
132222600200000,NW 332,Ag Land,23282,0,23282,0,0,23282
132225100100000,NW 332,Ag Land,45956,0,45956,0,0,45956
132225100200000,NW 332,Residential,45144,0,45144,80372,0,125516
132232600100000,NW 332,Ag Land,37210,0,37210,0,0,37210
132235100100000,NW 332,Ag Dwelling,45880,0,45880,80507,0,126387
132237600100000,E-10 COUNTY,Exempt,0,0,0,0,0,0
132245100100000,E-10 COUNTY,Exempt,0,0,0,0,0,0
132245100200000,NW 332,Ag Land,46048,0,46048,0,0,46048
132247600200000,NW 332,Ag Land,16251,0,16251,0,0,16251
132247600400000,NW 322,Ag Dwelling,20467,0,20467,8197,0,28664
132247600500000,NW 332,Residential,48127,0,48127,201005,0,249132
132247600600000,NW 332,Residential,40375,0,40375,220506,0,260881
132247600700000,NW 332,Residential,41695,0,41695,180198,0,221893
132247600800000,NW 332,Residential,39257,0,39257,181091,0,220348
132247600900000,NW 332,Residential,36575,0,36575,174098,0,210673
132247601000000,NW 332,Residential,38000,0,38000,164502,0,202502
132247601100000,NW 332,Residential,38000,0,38000,177404,0,215404
132247601200000,NW 332,Residential,34884,0,34884,171398,0,206282
132247601300000,NW 332,Residential,25952,0,25952,196278,0,222230
132247601400000,NW 332,Residential,276,0,276,0,0,276
132247601500000,NW 332,Residential,381,0,381,0,0,381
132247700100000,NW 332,Residential,46157,0,46157,200221,0,246378
132247700200000,NW 332,Residential,37544,0,37544,4054,0,41598
132247700300000,NW 332,Residential,40375,0,40375,4054,0,44429
132247700400000,NW 332,Residential,28101,0,28101,236046,0,264147
132247700500000,NW 332,Residential,38276,0,38276,184162,0,222438
132247700600000,NW 332,Residential,42151,0,42151,243339,0,285490
132247700700000,NW 332,Residential,283,0,283,0,0,283
132247700800000,NW 332,Residential,34672,0,34672,179775,0,214447
132247700900000,NW 332,Residential,40483,0,40483,209967,0,250450
132247701000000,NW 332,Residential,325,0,325,0,0,325
132247701100000,NW 332,Residential,38950,0,38950,4054,0,43004
132247701200000,NW 332,Residential,39710,0,39710,199693,0,239403
132247701300000,NW 332,Residential,65981,0,65981,203083,0,269064
132247701400000,NW 332,Residential,421,0,421,0,0,421
132247701500000,E-15 CITY,Exempt,0,0,0,0,0,0
132340200200000,E-20 SCHOOLS,Exempt,0,0,0,0,0,0
132340200300000,NW 329,Residential,24056,0,24056,93283,0,117339
132340200400000,NW 329,Residential,23914,0,23914,97807,0,121721
132340200500000,NW 329,Residential,26209,0,26209,94688,0,120897
132340200600000,NW 329,Residential,27390,0,27390,98312,0,125702
132340200700000,NW 329,Residential,26536,0,26536,99180,0,125716
132340200800000,NW 329,Residential,26683,0,26683,115036,0,141719
132340200900000,NW 329,Residential,26670,0,26670,74389,0,101059
132340201000000,NW 329,Residential,29316,0,29316,102152,0,131468
132340300100000,NW 329,Residential,25995,0,25995,96900,0,122895
132340300200000,NW 329,Residential,24832,0,24832,104490,0,129322
132340300300000,NW 329,Residential,27645,0,27645,96995,0,124640
132340300400000,NW 329,Residential,27645,0,27645,93769,0,121414
132340300500000,NW 329,Residential,25175,0,25175,92236,0,117411
132340400100000,NW 329,Residential,26293,0,26293,103321,0,129614
132340400200000,NW 329,Residential,27234,0,27234,97040,0,124274
132340400300000,NW 329,Residential,26937,0,26937,91798,0,118735
132340400400000,NW 329,Residential,25867,0,25867,84071,0,109938
132340400500000,NW 329,Residential,24522,0,24522,101579,0,126101
132340400600000,NW 329,Residential,24522,0,24522,96092,0,120614
132340400700000,NW 329,Residential,27791,0,27791,91849,0,119640
132347600100000,NW 329,Residential,25175,0,25175,91506,0,116681
132347600200000,NW 329,Residential,25175,0,25175,97822,0,122997
132347600300000,NW 329,Residential,25175,0,25175,133899,0,159074
132347600400000,NW 329,Residential,25175,0,25175,105342,0,130517
132347600500000,NW 329,Residential,25175,0,25175,106413,0,131588
132347600600000,NW 329,Residential,27645,0,27645,109858,0,137503
132347700100000,NW 329,Residential,24522,0,24522,86973,0,111495
132347700200000,NW 329,Residential,24522,0,24522,90623,0,115145
132347700300000,NW 329,Residential,24522,0,24522,88269,0,112791
132347700400000,NW 329,Residential,24522,0,24522,106640,0,131162
132347700500000,NW 329,Residential,24522,0,24522,98790,0,123312
132347700600000,NW 329,Residential,24522,0,24522,86826,0,111348
132347700700000,NW 329,Residential,27238,0,27238,94733,0,121971
132347700800000,NW 329,Residential,24832,0,24832,95941,0,120773
132347700900000,NW 329,Residential,27238,0,27238,109517,0,136755
132347701000000,NW 329,Residential,24522,0,24522,87865,0,112387
132347701100000,NW 329,Residential,24522,0,24522,95053,0,119575
132347701200000,NW 329,Residential,24522,0,24522,100250,0,124772
132347701300000,NW 329,Residential,24522,0,24522,81570,0,106092
132347800100000,NW 329,Residential,24056,0,24056,100968,0,125024
132347800200000,NW 329,Residential,24056,0,24056,83329,0,107385
132347800300000,NW 329,Residential,25802,0,25802,124359,0,150161
132347800400000,NW 329,Residential,25802,0,25802,100272,0,126074
132347800500000,NW 329,Residential,24832,0,24832,109031,0,133863
132347800600000,NW 329,Residential,24832,0,24832,93553,0,118385
132347800700000,NW 329,Residential,24832,0,24832,95411,0,120243
132347800800000,NW 329,Residential,24832,0,24832,104202,0,129034
132347800900000,NW 329,Residential,26384,0,26384,107488,0,133872
132347801000000,E-20 SCHOOLS,Exempt,0,0,0,0,0,0
132347900100000,NW 329,Residential,27373,0,27373,107844,0,135217
132347900200000,NW 329,Residential,24832,0,24832,85654,0,110486
132347900300000,NW 329,Residential,24832,0,24832,98725,0,123557
132347900400000,NW 329,Residential,24832,0,24832,116861,0,141693
132347900500000,NW 329,Residential,24832,0,24832,101314,0,126146
132347900600000,NW 329,Residential,24832,0,24832,102261,0,127093
132347900700000,NW 329,Residential,24832,0,24832,94658,0,119490
132347900800000,NW 329,Residential,24832,0,24832,92040,0,116872
132347900900000,NW 329,Residential,24832,0,24832,86956,0,111788
132347901000000,NW 329,Residential,24832,0,24832,94577,0,119409
132347901100000,NW 329,Residential,24832,0,24832,96290,0,121122
132347901200000,NW 329,Residential,27373,0,27373,104166,0,131539
132348000100000,NW 329,Residential,27238,0,27238,96524,0,123762
132348000200000,NW 329,Residential,24832,0,24832,98123,0,122955
132348000300000,NW 329,Residential,27238,0,27238,76735,0,103973
132348000400000,NW 329,Residential,25802,0,25802,96506,0,122308
132348000500000,NW 329,Residential,24716,0,24716,96804,0,121520
132348000600000,NW 329,Residential,24716,0,24716,91282,0,115998
132348000700000,NW 329,Residential,24716,0,24716,97098,0,121814
132348000800000,NW 329,Residential,24716,0,24716,112674,0,137390
132348000900000,NW 329,Residential,24716,0,24716,98557,0,123273
132348001000000,NW 329,Residential,24716,0,24716,86551,0,111267
132348001100000,NW 329,Residential,24716,0,24716,100393,0,125109
132348001200000,NW 329,Residential,25802,0,25802,103002,0,128804
132348001300000,NW 329,Residential,27238,0,27238,92986,0,120224
132348001400000,NW 329,Residential,24832,0,24832,110714,0,135546
132348001500000,NW 329,Residential,27238,0,27238,111579,0,138817
132348001600000,NW 329,Residential,25802,0,25802,100634,0,126436
132348001700000,NW 329,Residential,24716,0,24716,99621,0,124337
132348001800000,NW 329,Residential,24716,0,24716,94308,0,119024
132348001900000,NW 329,Residential,24716,0,24716,112085,0,136801
132348002000000,NW 329,Residential,24716,0,24716,98505,0,123221
132348002100000,NW 329,Residential,24716,0,24716,108558,0,133274
132348002200000,NW 329,Residential,24716,0,24716,108941,0,133657
132348002300000,NW 329,Residential,24716,0,24716,91663,0,116379
132348002400000,NW 329,Residential,25802,0,25802,97739,0,123541
132348100100000,NW 329,Residential,28557,0,28557,112927,0,141484
132348100200000,NW 329,Residential,25802,0,25802,82946,0,108748
132348100300000,NW 329,Residential,25802,0,25802,86365,0,112167
132348100400000,NW 329,Residential,25802,0,25802,83533,0,109335
132348100500000,NW 329,Residential,25802,0,25802,103784,0,129586
132348100600000,NW 329,Residential,25802,0,25802,107033,0,132835
132348100700000,NW 329,Residential,25802,0,25802,91587,0,117389
132348100800000,NW 329,Residential,26772,0,26772,124021,0,150793
132410100100000,NW 337,Residential,30000,0,30000,121275,0,151275
132410100500000,E-15 CITY,Exempt,0,0,0,0,0,0
132410100700000,NW 337,Residential,51100,0,51100,142735,0,193835
132410100800000,NW 337,Residential,53500,0,53500,90921,0,144421
132410100900000,NW 337,Residential,41400,0,41400,153848,0,195248
132410200400000,NW 309,Residential,40460,0,40460,252673,0,293133
132412600100000,NW 339,Residential,34319,0,34319,152302,0,186621
