GIS_Number_valuations,Map_Name_valuations,Class_valuations,2011 Land Res,2011 Land Comm,2011 Land Total,2011 Dwlg,2011 Improv,2011 Total
140925500600000,NE 133,Residential,34425,0,34425,138410,0,172835
140925500700000,NE 133,Residential,34884,0,34884,148462,0,183346
140925500800000,NE 133,Residential,34884,0,34884,107718,0,142602
140925500900000,NE 133,Residential,34884,0,34884,141475,0,176359
140925501000000,NE 133,Residential,34783,0,34783,131512,0,166295
140925600100000,NE 133,Residential,40832,0,40832,121144,0,161976
140925600200000,NE 133,Residential,37936,0,37936,157711,0,195647
140925600300000,NE 133,Residential,37898,0,37898,110262,0,148160
140925600400000,NE 133,Residential,37705,0,37705,118277,0,155982
140925600500000,NE 133,Residential,32130,0,32130,107558,0,139688
140925600600000,NE 133,Residential,39792,0,39792,130418,0,170210
140925600700000,NE 133,Residential,39895,0,39895,174671,0,214566
140927600100000,NE 133,Residential,31273,0,31273,96684,0,127957
140927600200000,NE 133,Residential,29680,0,29680,90383,0,120063
140927600300000,NE 133,Residential,30573,0,30573,103127,0,133700
140927600400000,NE 133,Residential,31005,0,31005,102785,0,133790
140927600500000,NE 133,Residential,31005,0,31005,96571,0,127576
140927600600000,NE 133,Residential,31005,0,31005,98877,0,129882
140927600700000,NE 133,Residential,31005,0,31005,113831,0,144836
140927600800000,NE 133,Residential,31005,0,31005,95456,0,126461
140927600900000,NE 133,Residential,31005,0,31005,102812,0,133817
140927601000000,NE 133,Residential,382,0,382,0,0,382
140927700100000,NE 133,Residential,32999,0,32999,100550,0,133549
140927700200000,NE 133,Residential,31269,0,31269,103192,0,134461
140927700300000,NE 133,Residential,32400,0,32400,111424,0,143824
140927700400000,NE 133,Residential,30991,0,30991,101003,0,131994
140927700500000,NE 133,Residential,30328,0,30328,109542,0,139870
140927700600000,NE 133,Residential,30240,0,30240,99916,0,130156
140927700700000,NE 133,Residential,30240,0,30240,95492,0,125732
140927700800000,NE 133,Residential,30240,0,30240,98826,0,129066
140927700900000,NE 133,Residential,28958,0,28958,110834,0,139792
140927701000000,NE 133,Residential,28958,0,28958,101158,0,130116
140927701100000,NE 133,Residential,28958,0,28958,124967,0,153925
140927701200000,NE 133,Residential,28958,0,28958,107278,0,136236
140927701300000,NE 133,Residential,28958,0,28958,86873,0,115831
140927701400000,NE 133,Residential,28614,0,28614,109684,0,138298
140927800100000,NE 133,Residential,29301,0,29301,121310,0,150611
140927800200000,NE 133,Residential,27063,0,27063,92448,0,119511
140927900100000,NE 133,Residential,34611,0,34611,117775,0,152386
140927900200000,NE 133,Residential,29232,0,29232,141513,0,170745
140927900300000,NE 133,Residential,31597,0,31597,96816,0,128413
140927900400000,NE 133,Residential,32054,0,32054,93869,0,125923
140927900500000,NE 133,Residential,32182,0,32182,94849,0,127031
140927900600000,NE 133,Residential,28958,0,28958,90701,0,119659
140927900700000,NE 133,Residential,27349,0,27349,84384,0,111733
140927900800000,NE 133,Residential,28958,0,28958,84462,0,113420
140927900900000,NE 133,Residential,28958,0,28958,92103,0,121061
140927901000000,NE 133,Residential,28958,0,28958,98312,0,127270
140927901100000,NE 133,Residential,28958,0,28958,124737,0,153695
140927901200000,NE 133,Residential,27349,0,27349,111749,0,139098
140927901300000,NE 133,Residential,28958,0,28958,102213,0,131171
140927901400000,NE 133,Residential,29301,0,29301,99854,0,129155
140927901500000,NE 133,Residential,29973,0,29973,88906,0,118879
140927901600000,NE 133,Residential,28858,0,28858,95127,0,123985
140927901700000,NE 133,Residential,30555,0,30555,102513,0,133068
140927901800000,NE 133,Residential,30555,0,30555,99782,0,130337
140927901900000,NE 133,Residential,30555,0,30555,103073,0,133628
140927902000000,NE 133,Residential,30555,0,30555,93612,0,124167
140927902100000,NE 133,Residential,30555,0,30555,100034,0,130589
140927902200000,NE 133,Residential,30682,0,30682,106394,0,137076
140927902300000,NE 133,Residential,33097,0,33097,108448,0,141545
140927902400000,NE 133,Residential,32265,0,32265,123970,0,156235
140927902500000,NE 133,Residential,31876,0,31876,112923,0,144799
140927902600000,NE 133,Residential,31185,0,31185,99232,0,130417
140927902700000,NE 133,Residential,34593,0,34593,119577,0,154170
140928000100000,NE 133,Residential,28614,0,28614,95001,0,123615
140928000200000,NE 133,Residential,29341,0,29341,134955,0,164296
140928000300000,NE 133,Residential,31864,0,31864,108162,0,140026
140928000400000,NE 133,Residential,33232,0,33232,105888,0,139120
140928000500000,NE 133,Residential,34702,0,34702,124766,0,159468
140928000600000,NE 133,Residential,30555,0,30555,111245,0,141800
140928000700000,NE 133,Residential,32738,0,32738,106964,0,139702
140928000800000,NE 133,Residential,30919,0,30919,107480,0,138399
140928000900000,NE 133,Residential,32738,0,32738,110773,0,143511
140928001000000,NE 133,Residential,32738,0,32738,116877,0,149615
140928001100000,NE 133,Residential,34556,0,34556,130336,0,164892
140928100100000,NE 133,Residential,32815,0,32815,98717,0,131532
140928100200000,NE 133,Residential,31185,0,31185,89439,0,120624
140928100300000,NE 133,Residential,30870,0,30870,108139,0,139009
140928100400000,NE 133,Residential,32544,0,32544,101403,0,133947
140928100500000,NE 133,Residential,31464,0,31464,104917,0,136381
140928100600000,NE 133,Residential,30132,0,30132,105555,0,135687
140928100700000,NE 133,Residential,32422,0,32422,99589,0,132011
140928100800000,NE 133,Residential,31355,0,31355,105466,0,136821
140928100900000,NE 133,Residential,31742,0,31742,87267,0,119009
140928101000000,NE 133,Residential,31742,0,31742,104344,0,136086
140928101100000,NE 133,Residential,32980,0,32980,117299,0,150279
140928101200000,NE 133,Residential,30870,0,30870,104868,0,135738
140928101300000,NE 133,Residential,31421,0,31421,95640,0,127061
140928101400000,NE 133,Residential,33075,0,33075,107095,0,140170
140928101500000,NE 133,Residential,34992,0,34992,113485,0,148477
140928101600000,NE 133,Residential,34668,0,34668,120968,0,155636
140928101700000,NE 133,Residential,35274,0,35274,130326,0,165600
140928101800000,NE 133,Residential,32730,0,32730,106842,0,139572
140928101900000,NE 133,Residential,31703,0,31703,104291,0,135994
140928102000000,NE 133,Residential,31519,0,31519,112563,0,144082
140928102100000,NE 133,Residential,31500,0,31500,106917,0,138417
140928102200000,NE 133,Residential,30433,0,30433,117745,0,148178
140928102300000,NE 133,Residential,33248,0,33248,110356,0,143604
140928102400000,NE 133,Residential,33482,0,33482,111907,0,145389
140928102500000,NE 133,Residential,32384,0,32384,86925,0,119309
140928200100000,NE 133,Residential,33041,0,33041,107952,0,140993
140928200200000,NE 133,Residential,31005,0,31005,80419,0,111424
140928200300000,NE 133,Residential,32020,0,32020,54340,0,86360
140928200400000,NE 133,Residential,32020,0,32020,91869,0,123889
140928200500000,NE 133,Residential,34303,0,34303,96422,0,130725
140928200600000,NE 133,Residential,33432,0,33432,106495,0,139927
140928200900000,NE 133,Residential,45696,0,45696,108663,0,154359
140928300100000,NE 133,Residential,32400,0,32400,90006,0,122406
140928300200000,NE 133,Residential,32135,0,32135,118578,0,150713
140928300300000,NE 133,Residential,31864,0,31864,109496,0,141360
140928300400000,NE 133,Residential,31500,0,31500,113652,0,145152
140928300500000,NE 133,Residential,34884,0,34884,113926,0,148810
140928300600000,NE 133,Residential,33721,0,33721,115491,0,149212
140928300700000,NE 133,Residential,31686,0,31686,109230,0,140916
140928300800000,NE 133,Residential,33915,0,33915,109267,0,143182
140928300900000,NE 133,Residential,33385,0,33385,107180,0,140565
140928301000000,NE 133,Residential,34200,0,34200,145666,0,179866
140928301100000,NE 133,Residential,35611,0,35611,118515,0,154126
140928301200000,NE 133,Residential,37278,0,37278,106362,0,143640
140928301300000,NE 133,Residential,35568,0,35568,123671,0,159239
140928301400000,NE 133,Residential,35234,0,35234,114188,0,149422
140928301500000,NE 133,Residential,34200,0,34200,132053,0,166253
140928301600000,NE 133,Residential,33025,0,33025,116873,0,149898
140928301700000,NE 133,Residential,33666,0,33666,99702,0,133368
140928301800000,NE 133,Residential,33666,0,33666,105578,0,139244
140928301900000,NE 133,Residential,32704,0,32704,118615,0,151319
140928302000000,NE 133,Residential,33772,0,33772,114434,0,148206
140928302100000,NE 133,Residential,32323,0,32323,104997,0,137320
140928302200000,NE 133,Residential,33382,0,33382,116163,0,149545
140928302300000,NE 133,Residential,33174,0,33174,91030,0,124204
140928400100000,NE 133,Residential,35694,0,35694,116866,0,152560
140928400200000,NE 133,Residential,36450,0,36450,106521,0,142971
140928400300000,NE 133,Residential,34627,0,34627,101622,0,136249
140928400400000,NE 133,Residential,34627,0,34627,141479,0,176106
140928400500000,NE 133,Residential,34627,0,34627,108468,0,143095
140928400600000,NE 133,Residential,34627,0,34627,129161,0,163788
140928400700000,NE 133,Residential,33874,0,33874,110731,0,144605
140928400800000,NE 133,Residential,33048,0,33048,122765,0,155813
140928400900000,NE 133,Residential,34627,0,34627,123382,0,158009
140928401000000,NE 133,Residential,40540,0,40540,122913,0,163453
140928401100000,NE 133,Residential,39996,0,39996,130859,0,170855
140928401200000,NE 133,Residential,41400,0,41400,117914,0,159314
140928401300000,NE 133,Residential,37834,0,37834,124152,0,161986
140928401400000,NE 133,Residential,39502,0,39502,116346,0,155848
140928401500000,NE 133,Residential,40969,0,40969,129129,0,170098
140930100100000,APARTMENT,Commercial,0,488160,488160,0,3883224,4371384
140930100200000,NE 147,Residential,24939,0,24939,0,0,24939
140930100300000,NE 147,Residential,38400,0,38400,107072,0,145472
140930100400000,NE 147,Residential,40200,0,40200,146923,0,187123
140930100500000,NE 147,Residential,25392,0,25392,0,0,25392
140930100600000,NE 147,Residential,39600,0,39600,147793,0,187393
140930100700000,NE 147,Residential,19788,0,19788,0,0,19788
140930200100000,NE 147,Residential,42075,0,42075,103211,0,145286
140930200200000,NE 147,Residential,30398,0,30398,102404,0,132802
140930200300000,NE 147,Residential,32665,0,32665,103332,0,135997
140930200400000,NE 147,Residential,38376,0,38376,103200,0,141576
140930200500000,NE 147,Residential,39577,0,39577,125457,0,165034
140930200600000,NE 147,Residential,26153,0,26153,66861,0,93014
140930200700000,NE 147,Residential,27936,0,27936,106419,0,134355
140930200800000,NE 147,Residential,34422,0,34422,119859,0,154281
140930200900000,NE 147,Residential,16422,0,16422,142939,0,159361
140930201000000,NE 147,Residential,35770,0,35770,90409,0,126179
140930201100000,NE 147,Residential,36096,0,36096,85251,0,121347
140930201200000,NE 147,Residential,31815,0,31815,104289,0,136104
140930201300000,NE 147,Residential,30420,0,30420,80652,0,111072
140930201400000,NE 147,Residential,29925,0,29925,82458,0,112383
140930201500000,NE 147,Residential,32020,0,32020,69494,0,101514
140930201600000,CITY PROPERTY,Exempt,0,0,0,0,0,0
140930201700000,NE 147,Residential,36923,0,36923,161951,0,198874
140930201800000,NE 147,Residential,36360,0,36360,156778,0,193138
140930201900000,NE 147,Residential,36360,0,36360,137545,0,173905
140930202000000,NE 147,Residential,36360,0,36360,135451,0,171811
140930202100000,NE 147,Residential,36360,0,36360,138154,0,174514
140930202200000,NE 147,Residential,36112,0,36112,131470,0,167582
140930202300000,NE 147,Residential,38750,0,38750,183838,0,222588
140930202400000,NE 147,Residential,37791,0,37791,127415,0,165206
140930202500000,NE 147,Residential,38454,0,38454,154441,0,192895
140930202600000,NE 147,Residential,36978,0,36978,122287,0,159265
140930202700000,NE 147,Residential,37133,0,37133,157312,0,194445
140930202800000,NE 147,Residential,36765,0,36765,162475,0,199240
140930202900000,NE 147,Residential,36765,0,36765,132716,0,169481
140930203000000,NE 147,Residential,38090,0,38090,136259,0,174349
140930203100000,NE 147,Residential,35802,0,35802,133965,0,169767
140930203200000,NE 147,Residential,43850,0,43850,55283,0,99133
140930203300000,NE 147,Residential,55803,0,55803,272241,0,328044
140930203400000,NE 147,Residential,60333,0,60333,254131,0,314464
140930203500000,NE 147,Residential,41175,0,41175,60778,0,101953
140930203600000,NE 147,Residential,20400,0,20400,78905,0,99305
140930203700000,NE 147,Residential,25070,0,25070,164077,0,189147
140930203800000,NE 147,Residential,25200,0,25200,148419,0,173619
140930203900000,NE 147,Residential,24960,0,24960,116731,0,141691
140930204000000,NE 147,Residential,24240,0,24240,150442,0,174682
140930204100000,NE 147,Residential,21275,0,21275,94872,0,116147
140930204200000,NE 147,Residential,21691,0,21691,129899,0,151590
140932600100000,NE 147,Residential,40545,0,40545,94043,0,134588
140932600200000,NE 146,Residential,37674,0,37674,135968,0,173642
140932700100000,NE 147,Residential,58032,0,58032,150353,0,208385
140932700200000,NE 147,Residential,57406,0,57406,168845,0,226251
140932700300000,NE 147,Residential,32368,0,32368,101300,0,133668
140932700400000,NE 147,Residential,31173,0,31173,133199,0,164372
140932700500000,NE 147,Residential,29235,0,29235,0,0,29235
140932700600000,NE 147,Residential,31036,0,31036,110558,0,141594
140932701000000,NE 147,Residential,19100,0,19100,97352,0,116452
140932701100000,NE 147,Residential,27060,0,27060,123248,0,150308
140932701200000,NE 147,Residential,17762,0,17762,85794,0,103556
140932701300000,NE 147,Residential,20160,0,20160,78407,0,98567
140932701400000,NE 147,Residential,23380,0,23380,139106,0,162486
140932701500000,NE 147,Residential,21141,0,21141,75170,0,96311
140932701600000,NE 147,Residential,38347,0,38347,126119,0,164466
140932701700000,NE 147,Residential,27964,0,27964,67807,0,95771
140932701800000,NE 147,Residential,24705,0,24705,193124,0,217829
140932701900000,NE 147,Residential,24589,0,24589,124882,0,149471
140932702000000,NE 147,Residential,38547,0,38547,59835,0,98382
140932702100000,NE 145,Residential,35880,0,35880,227311,0,263191
140932702300000,NE 147,Residential,27979,0,27979,122918,0,150897
140932800100000,NE 147,Residential,24266,0,24266,96087,0,120353
140932800200000,NE 147,Residential,26160,0,26160,35254,0,61414
140932800300000,NE 147,Residential,37178,0,37178,71696,0,108874
140932800400000,NE 147,Residential,30317,0,30317,139275,0,169592
140932800500000,NE 147,Residential,31620,0,31620,166732,0,198352
140932800600000,NE 147,Residential,24180,0,24180,109151,0,133331
140932800700000,NE 147,Residential,30480,0,30480,124809,0,155289
140932800800000,NE 147,Residential,30960,0,30960,110148,0,141108
140932800900000,NE 147,Residential,40425,0,40425,59068,0,99493
140932801000000,NE 147,Residential,40500,0,40500,121284,0,161784
140932801100000,NE 147,Residential,42275,0,42275,118894,0,161169
140932801200000,NE 147,Residential,27885,0,27885,120753,0,148638
140932801300000,NE 147,Residential,26250,0,26250,107289,0,133539
140932801400000,NE 147,Residential,24747,0,24747,150215,0,174962
140932801500000,NE 147,Residential,21421,0,21421,146137,0,167558
140932801600000,NE 147,Residential,23031,0,23031,116139,0,139170
140932801700000,NE 147,Residential,22800,0,22800,116854,0,139654
140932801800000,NE 147,Residential,26353,0,26353,124591,0,150944
140932801900000,NE 147,Residential,22374,0,22374,127259,0,149633
140932802000000,NE 147,Residential,26220,0,26220,223225,0,249445
140932802100000,NE 147,Residential,28017,0,28017,183343,0,211360
140932802200000,NE 147,Residential,37442,0,37442,47171,0,84613
140932802300000,NE 147,Residential,28381,0,28381,167592,0,195973
140932802400000,NE 147,Residential,40525,0,40525,88268,0,128793
140932802500000,NE 147,Residential,34744,0,34744,48934,0,83678
140932802600000,NE 147,Residential,40100,0,40100,240091,0,280191
140932802700000,NE 147,Residential,40075,0,40075,261136,0,301211
140932802800000,NE 147,Residential,35670,0,35670,109056,0,144726
140932802900000,NE 147,Residential,39600,0,39600,123745,0,163345
140932803000000,NE 147,Residential,39000,0,39000,49789,0,88789
140932803100000,NE 147,Residential,23985,0,23985,95484,0,119469
140932803400000,NE 147,Residential,1131,0,1131,0,0,1131
140935100100000,NE 147,Residential,20706,0,20706,101287,0,121993
140935100200000,NE 147,Residential,35910,0,35910,106938,0,142848
