GIS_Number_valuations,Map_Name_valuations,Class_valuations,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
141535400800000,WAREHOUSE,COMMERCIAL,0,94000,94000,0,185883,279883
141535401000000,WAREHOUSE,COMMERCIAL,0,29878,29878,0,1661,31539
141535401100000,WAREHOUSE,COMMERCIAL,0,6307,6307,0,16158,22465
141535401200000,FLAT PARKING,COMMERCIAL,0,11172,11172,0,2480,13652
141535401300000,BARS/LOUNGE,COMMERCIAL,0,9044,9044,0,68922,77966
141535401400000,SMALL RETAIL,COMMERCIAL,0,17024,17024,0,98754,115778
141535401500000,OFFICE,COMMERCIAL,0,117250,117250,0,626709,743959
141535401600000,NE 156,RESIDENTIAL,21600,0,21600,53626,0,75226
141535401700000,NE 156,RESIDENTIAL,13400,0,13400,43347,0,56747
141535500100000,FOOD GRADE;INDUST,INDUSTRIAL,0,510997,510997,0,3489003,4000000
141535600100000,NE 156,RESIDENTIAL,10413,0,10413,40064,0,50477
141535600200000,NE 156,RESIDENTIAL,11025,0,11025,53105,0,64130
141535600300000,NE 156,RESIDENTIAL,8820,0,8820,39584,0,48404
141535600400000,NE 156,RESIDENTIAL,8820,0,8820,42185,0,51005
141535600500000,NE 156,RESIDENTIAL,20636,0,20636,75768,0,96404
141535600600000,NE 156,RESIDENTIAL,19760,0,19760,49437,0,69197
141535600700000,NE 156,RESIDENTIAL,19760,0,19760,47403,0,67163
141535600800000,NE 156,RESIDENTIAL,16000,0,16000,54242,0,70242
141535600900000,NE 156,RESIDENTIAL,20800,0,20800,50985,0,71785
141535601000000,NE 156,RESIDENTIAL,20140,0,20140,59184,0,79324
141535601100000,NE 156,RESIDENTIAL,20140,0,20140,41666,0,61806
141535601200000,NE 156,RESIDENTIAL,20140,0,20140,58984,0,79124
141535601300000,NE 156,RESIDENTIAL,10720,0,10720,39696,0,50416
141535601400000,CONVERSION,COMMERCIAL,0,8965,8965,0,56256,65221
141535601500000,NE 156,RESIDENTIAL,16672,0,16672,57225,0,73897
141535601600000,NE 156,RESIDENTIAL,17622,0,17622,67871,0,85493
141535601700000,NE 156,RESIDENTIAL,17622,0,17622,79847,0,97469
141535601800000,NE 156,RESIDENTIAL,17290,0,17290,46664,0,63954
141535601900000,NE 156,RESIDENTIAL,17290,0,17290,50882,0,68172
141535602000000,NE 156,RESIDENTIAL,17290,0,17290,57923,0,75213
141535602100000,CONVERSION,COMMERCIAL,0,11794,11794,0,42750,54544
141535602200000,NE 156,RESIDENTIAL,613,0,613,0,0,613
141535700100000,FLAT PARKING,INDUSTRIAL,0,664,664,0,0,664
141535700200000,NE 156,EXEMPT,0,13515,13515,82825,0,96340
141535700300000,NE 156,RESIDENTIAL,21216,0,21216,60476,0,81692
141535700400000,APARTMENT,EXEMPT,0,14276,14276,0,167651,181927
141535700500000,NE 156,RESIDENTIAL,22176,0,22176,14134,0,36310
141535800100000,NE 156,RESIDENTIAL,17290,0,17290,47795,0,65085
141535800200000,NE 156,RESIDENTIAL,17622,0,17622,59409,0,77031
141535800300000,CONVERSION,COMMERCIAL,0,12020,12020,0,63932,75952
141535800400000,NE 156,RESIDENTIAL,17622,0,17622,58216,0,75838
141535800500000,NE 156,RESIDENTIAL,12865,0,12865,37766,0,50631
141535800600000,NE 156,RESIDENTIAL,7524,0,7524,32935,0,40459
141535800700000,NE 156,RESIDENTIAL,7398,0,7398,43188,0,50586
141535800800000,NE 156,RESIDENTIAL,4216,0,4216,1214,0,5430
141535800900000,NE 156,RESIDENTIAL,18924,0,18924,41813,0,60737
141535801000000,CONVERSION,COMMERCIAL,0,12020,12020,0,50941,62961
141535801100000,NE 156,RESIDENTIAL,20140,0,20140,50868,0,71008
141535900100000,FLAT PARKING,COMMERCIAL,0,21000,21000,0,0,21000
141535900102000,FAST FOOD,COMMERCIAL,0,0,0,0,57538,57538
141535900200000,NE 156,RESIDENTIAL,9920,0,9920,41366,0,51286
141535900300000,NE 156,RESIDENTIAL,12400,0,12400,48535,0,60935
141535900400000,NE 156,RESIDENTIAL,11160,0,11160,38785,0,49945
141535900500000,NE 156,RESIDENTIAL,11160,0,11160,48861,0,60021
141535900600000,APARTMENT,RESIDENTIAL,16800,0,16800,127613,0,144413
141535900700000,NE 156,RESIDENTIAL,12000,0,12000,38865,0,50865
141535900800000,NE 156,RESIDENTIAL,12000,0,12000,35670,0,47670
141535900900000,NE 156,RESIDENTIAL,20400,0,20400,45821,0,66221
141535901000000,NE 156,RESIDENTIAL,20400,0,20400,46502,0,66902
141535901100000,NE 156,RESIDENTIAL,20400,0,20400,23381,0,43781
141535901200000,NE 156,RESIDENTIAL,12000,0,12000,49414,0,61414
141535901300000,NE 156,RESIDENTIAL,12000,0,12000,47673,0,59673
141535901400000,NE 156,RESIDENTIAL,12000,0,12000,43300,0,55300
141535901500000,NE 156,RESIDENTIAL,12000,0,12000,47244,0,59244
141535901600000,CONVERSION,COMMERCIAL,0,13608,13608,0,32118,45726
141535901700000,NE 156,RESIDENTIAL,18533,0,18533,71545,0,90078
141535901800000,NE 156,RESIDENTIAL,9920,0,9920,46220,0,56140
141535901900000,NE 156,RESIDENTIAL,12000,0,12000,45884,0,57884
141535902000000,NE 156,RESIDENTIAL,12000,0,12000,38672,0,50672
141535902100000,NE 156,RESIDENTIAL,12000,0,12000,49408,0,61408
141535902200000,NE 156,RESIDENTIAL,12000,0,12000,49608,0,61608
141535902300000,NE 156,RESIDENTIAL,12000,0,12000,46933,0,58933
141535902400000,NE 156,RESIDENTIAL,20400,0,20400,61403,0,81803
141535902500000,NE 156,RESIDENTIAL,16000,0,16000,57512,0,73512
141535902600000,NE 156,RESIDENTIAL,16000,0,16000,48984,0,64984
141535902700000,NE 156,RESIDENTIAL,12800,0,12800,49771,0,62571
141535902800000,NE 156,RESIDENTIAL,21760,0,21760,80225,0,101985
141536000100000,NE 156,RESIDENTIAL,9920,0,9920,45399,0,55319
141536000200000,OFFICE,COMMERCIAL,0,8400,8400,0,26370,34770
141536000300000,NE 156,RESIDENTIAL,6480,0,6480,46910,0,53390
141536000400000,NE 156,RESIDENTIAL,14000,0,14000,73538,0,87538
141536000500000,NE 156,RESIDENTIAL,11520,0,11520,54573,0,66093
141536000600000,NE 156,RESIDENTIAL,20000,0,20000,52087,0,72087
141536000700000,NE 156,RESIDENTIAL,16000,0,16000,66222,0,82222
141536100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141537600100000,NE 155,RESIDENTIAL,20000,0,20000,61254,0,81254
141537600200000,NE 155,RESIDENTIAL,20000,0,20000,73863,0,93863
141537600300000,NE 155,RESIDENTIAL,20000,0,20000,58890,0,78890
141537600400000,NE 155,RESIDENTIAL,24000,0,24000,93233,0,117233
141537600500000,NE 155,RESIDENTIAL,20000,0,20000,90919,0,110919
141537600600000,NE 155,RESIDENTIAL,20000,0,20000,80420,0,100420
141537600700000,NE 155,RESIDENTIAL,26400,0,26400,127424,0,153824
141537600800000,NE 155,RESIDENTIAL,16000,0,16000,81636,0,97636
141537600900000,NE 155,RESIDENTIAL,15400,0,15400,59760,0,75160
141537601000000,NE 155,RESIDENTIAL,15400,0,15400,49169,0,64569
141537601100000,NE 155,RESIDENTIAL,15400,0,15400,82498,0,97898
141537601200000,NE 155,RESIDENTIAL,15400,0,15400,69918,0,85318
141537601300000,APARTMENT,RESIDENTIAL,20250,0,20250,246525,0,266775
141537601400000,APARTMENT,RESIDENTIAL,14750,0,14750,97223,0,111973
141537601500000,NE 155,RESIDENTIAL,15000,0,15000,67846,0,82846
141537601600000,NE 155,RESIDENTIAL,15000,0,15000,69605,0,84605
141537601700000,NE 155,RESIDENTIAL,20000,0,20000,74720,0,94720
141537601800000,NE 155,RESIDENTIAL,16000,0,16000,69285,0,85285
141537601900000,NE 155,RESIDENTIAL,18000,0,18000,79376,0,97376
141537602000000,NE 155,RESIDENTIAL,22100,0,22100,99043,0,121143
141537602100000,NE 155,RESIDENTIAL,20000,0,20000,60078,0,80078
141537700100000,NE 155,RESIDENTIAL,20000,0,20000,79493,0,99493
141537700200000,NE 155,RESIDENTIAL,20000,0,20000,56335,0,76335
141537700300000,NE 155,RESIDENTIAL,20000,0,20000,63640,0,83640
141537700400000,NE 155,RESIDENTIAL,20000,0,20000,72119,0,92119
141537700500000,NE 155,RESIDENTIAL,20000,0,20000,49546,0,69546
141537700600000,NE 155,RESIDENTIAL,18028,0,18028,65226,0,83254
141537700700000,NE 155,RESIDENTIAL,16600,0,16600,56058,0,72658
141537700800000,NE 155,RESIDENTIAL,19000,0,19000,52095,0,71095
141537700900000,NE 155,RESIDENTIAL,20000,0,20000,68887,0,88887
141537701000000,NE 155,RESIDENTIAL,20000,0,20000,69952,0,89952
141537701100000,NE 155,RESIDENTIAL,20000,0,20000,69471,0,89471
141537800100000,NE 155,RESIDENTIAL,27600,0,27600,114990,0,142590
141537800200000,NE 155,RESIDENTIAL,17600,0,17600,23528,0,41128
141537800300000,NE 155,RESIDENTIAL,17600,0,17600,37657,0,55257
141537800400000,NE 155,RESIDENTIAL,15400,0,15400,47129,0,62529
141537800500000,NE 155,RESIDENTIAL,9125,0,9125,37561,0,46686
141537800600000,NE 155,RESIDENTIAL,9125,0,9125,39185,0,48310
141537800700000,NE 155,RESIDENTIAL,12500,0,12500,51961,0,64461
141537800800000,NE 155,RESIDENTIAL,12500,0,12500,40386,0,52886
141537800900000,NE 155,RESIDENTIAL,12750,0,12750,46469,0,59219
141537801000000,NE 155,RESIDENTIAL,12750,0,12750,77141,0,89891
141537801100000,NE 155,RESIDENTIAL,13200,0,13200,67816,0,81016
141537801200000,NE 155,RESIDENTIAL,10375,0,10375,23741,0,34116
141537801300000,NE 155,RESIDENTIAL,10375,0,10375,74472,0,84847
141537801400000,NE 155,RESIDENTIAL,22000,0,22000,73264,0,95264
141537801500000,APARTMENT,RESIDENTIAL,10000,0,10000,124133,0,134133
141537801600000,NE 155,RESIDENTIAL,22000,0,22000,77315,0,99315
141537801700000,CONVERSION,COMMERCIAL,0,21870,21870,0,60053,81923
141537802100000,NE 155,RESIDENTIAL,30600,0,30600,104215,0,134815
141537802200000,NE 155,RESIDENTIAL,31200,0,31200,141158,0,172358
141537802300000,NE 155,RESIDENTIAL,23604,0,23604,119658,0,143262
141537802400000,NE 155,RESIDENTIAL,23604,0,23604,117353,0,140957
141537900100000,SHOP,COMMERCIAL,0,97500,97500,0,280300,377800
141537900200000,WAREHOUSE,COMMERCIAL,0,36000,36000,0,109072,145072
141537900300000,VACANT LAND,COMMERCIAL,0,2152,2152,0,0,2152
141537900400000,SHOP,COMMERCIAL,0,69750,69750,0,191839,261589
141538000100000,NE 155,RESIDENTIAL,20400,0,20400,71282,0,91682
141538000200000,NE 155,RESIDENTIAL,20400,0,20400,68224,0,88624
141538000300000,NE 155,RESIDENTIAL,20400,0,20400,62972,0,83372
141538000400000,NE 155,RESIDENTIAL,20400,0,20400,71048,0,91448
141538000500000,NE 155,RESIDENTIAL,17600,0,17600,43181,0,60781
141538000600000,NE 155,RESIDENTIAL,17600,0,17600,48648,0,66248
141538000700000,APARTMENT,RESIDENTIAL,16600,0,16600,124185,0,140785
141538000800000,CONVERSION,COMMERCIAL,0,18954,18954,0,123597,142551
141538000900000,NE 155,RESIDENTIAL,24480,0,24480,160652,0,185132
141538100100000,NE 155,RESIDENTIAL,32500,0,32500,123805,0,156305
141538100200000,NE 155,RESIDENTIAL,30000,0,30000,129923,0,159923
141538100300000,NE 155,RESIDENTIAL,25000,0,25000,71811,0,96811
141538100400000,NE 155,RESIDENTIAL,25000,0,25000,62384,0,87384
141538100500000,NE 155,RESIDENTIAL,25000,0,25000,79793,0,104793
141538100600000,NE 155,RESIDENTIAL,25000,0,25000,66382,0,91382
141538100700000,NE 156,RESIDENTIAL,17500,0,17500,57727,0,75227
141538100800000,CONVERSION,COMMERCIAL,0,11340,11340,0,40709,52049
141538100900000,CONVERSION,COMMERCIAL,0,11340,11340,0,78233,89573
141538101000000,NE 155,RESIDENTIAL,25000,0,25000,69741,0,94741
141538101100000,NE 155,RESIDENTIAL,23500,0,23500,62894,0,86394
141538101200000,NE 155,RESIDENTIAL,17500,0,17500,56039,0,73539
141538101300000,NE 155,RESIDENTIAL,10850,0,10850,51429,0,62279
141538101400000,NE 155,RESIDENTIAL,10850,0,10850,56676,0,67526
141538101500000,NE 155,RESIDENTIAL,13300,0,13300,67504,0,80804
141538101600000,NE 156,RESIDENTIAL,12478,0,12478,63477,0,75955
141538101700000,NE 155,RESIDENTIAL,13400,0,13400,63539,0,76939
141538101800000,NE 155,RESIDENTIAL,13400,0,13400,63684,0,77084
141538101900000,NE 155,RESIDENTIAL,18350,0,18350,73189,0,91539
141538102000000,NE 155,RESIDENTIAL,25992,0,25992,79484,0,105476
141538102100000,APARTMENT,RESIDENTIAL,18000,0,18000,208596,0,226596
141538102200000,NE 155,RESIDENTIAL,25000,0,25000,78259,0,103259
141538102300000,NE 155,RESIDENTIAL,25500,0,25500,34409,0,59909
141538102400000,NE 155,RESIDENTIAL,25000,0,25000,97273,0,122273
141538102500000,NE 155,RESIDENTIAL,25000,0,25000,84733,0,109733
141538102600000,NE 155,RESIDENTIAL,25000,0,25000,79088,0,104088
141538200100000,NE 156,RESIDENTIAL,10241,0,10241,50793,0,61034
141538200200000,NE 156,RESIDENTIAL,10241,0,10241,37651,0,47892
141538200300000,NE 156,RESIDENTIAL,5880,0,5880,34123,0,40003
141538200400000,NE 156,RESIDENTIAL,17290,0,17290,61812,0,79102
141538300100000,NE 155,RESIDENTIAL,17750,0,17750,99610,0,117360
141538300200000,NE 155,RESIDENTIAL,14688,0,14688,88076,0,102764
141538300300000,NE 155,RESIDENTIAL,10800,0,10800,47559,0,58359
141538300400000,NE 155,RESIDENTIAL,10800,0,10800,70727,0,81527
141538300500000,NE 155,RESIDENTIAL,15500,0,15500,77734,0,93234
141538300600000,NE 155,RESIDENTIAL,15000,0,15000,60719,0,75719
141538300700000,NE 155,RESIDENTIAL,17500,0,17500,56287,0,73787
141538300800000,NE 155,RESIDENTIAL,17500,0,17500,67288,0,84788
141538300900000,NE 155,RESIDENTIAL,25000,0,25000,90250,0,115250
141538301000000,CONVERSION,COMMERCIAL,0,11340,11340,0,60801,72141
141538301100000,NE 155,RESIDENTIAL,25000,0,25000,74187,0,99187
141538301200000,NE 155,RESIDENTIAL,16500,0,16500,75689,0,92189
141538301300000,NE 155,RESIDENTIAL,16500,0,16500,67445,0,83945
141538301400000,NE 155,RESIDENTIAL,17000,0,17000,55964,0,72964
141538301500000,APARTMENT,COMMERCIAL,0,14000,14000,0,158916,172916
141538301600000,NE 155,RESIDENTIAL,25000,0,25000,58324,0,83324
141538301700000,NE 155,RESIDENTIAL,15500,0,15500,69682,0,85182
141538301800000,NE 155,RESIDENTIAL,15500,0,15500,60786,0,76286
141538301900000,NE 155,RESIDENTIAL,22000,0,22000,77444,0,99444
141538302000000,NE 155,RESIDENTIAL,13200,0,13200,77628,0,90828
141538302100000,CHURCH,EXEMPT,0,45144,45144,0,569104,614248
141538302200000,NE 155,RESIDENTIAL,20000,0,20000,67365,0,87365
141538302300000,NE 155,RESIDENTIAL,20000,0,20000,66315,0,86315
141538302400000,NE 155,RESIDENTIAL,25500,0,25500,131776,0,157276
141538302500000,NE 155,RESIDENTIAL,25000,0,25000,77054,0,102054
141538302600000,CONVERSION,COMMERCIAL,0,11340,11340,0,59827,71167
141538302700000,NE 155,RESIDENTIAL,25000,0,25000,63264,0,88264
141538400100000,NE 156,RESIDENTIAL,16401,0,16401,38005,0,54406
141538400200000,NE 156,RESIDENTIAL,9800,0,9800,58853,0,68653
141538400300000,NE 156,RESIDENTIAL,9800,0,9800,52647,0,62447
141538400400000,NE 156,RESIDENTIAL,8820,0,8820,33790,0,42610
141538400500000,NE 156,RESIDENTIAL,8820,0,8820,40682,0,49502
141538400600000,NE 156,RESIDENTIAL,17290,0,17290,55364,0,72654
141538400700000,NE 156,RESIDENTIAL,17290,0,17290,52160,0,69450
141538400800000,NE 156,RESIDENTIAL,12250,0,12250,50101,0,62351
141538400900000,NE 156,RESIDENTIAL,12250,0,12250,62510,0,74760
141538401000000,NE 156,RESIDENTIAL,11900,0,11900,45221,0,57121
141538401100000,NE 156,RESIDENTIAL,20140,0,20140,34903,0,55043
141538401200000,NE 156,RESIDENTIAL,19926,0,19926,67385,0,87311
141538401300000,NE 156,RESIDENTIAL,20800,0,20800,0,0,20800
141538401400000,NE 156,RESIDENTIAL,19760,0,19760,55332,0,75092
141538401500000,NE 156,RESIDENTIAL,19760,0,19760,54690,0,74450
141538401600000,NE 156,RESIDENTIAL,19760,0,19760,73426,0,93186
141538500100000,APARTMENT,RESIDENTIAL,28000,0,28000,266839,0,294839
141538500200000,CONVERSION,COMMERCIAL,0,5103,5103,0,70662,75765
141538500300000,NE 155,RESIDENTIAL,18750,0,18750,59127,0,77877
141538500400000,NE 155,RESIDENTIAL,16500,0,16500,84039,0,100539
141538500500000,NE 155,RESIDENTIAL,17000,0,17000,67001,0,84001
141538500600000,NE 155,RESIDENTIAL,16500,0,16500,82994,0,99494
141538500700000,NE 155,RESIDENTIAL,25000,0,25000,73219,0,98219
141538500800000,NE 155,RESIDENTIAL,25000,0,25000,75655,0,100655
141538500900000,NE 155,RESIDENTIAL,25000,0,25000,88872,0,113872
141538501000000,NE 155,RESIDENTIAL,25000,0,25000,99832,0,124832
141538501100000,NE 155,RESIDENTIAL,25000,0,25000,84975,0,109975
141538501200000,NE 155,RESIDENTIAL,25000,0,25000,78177,0,103177
141538501300000,NE 155,RESIDENTIAL,25000,0,25000,63509,0,88509
141538501400000,NE 155,RESIDENTIAL,25000,0,25000,62307,0,87307
141538501500000,NE 155,RESIDENTIAL,12500,0,12500,87645,0,100145
141538501600000,NE 155,RESIDENTIAL,12500,0,12500,65011,0,77511
141538501700000,NE 155,RESIDENTIAL,12500,0,12500,0,0,12500
141538501800000,NE 155,RESIDENTIAL,10000,0,10000,59157,0,69157
141538501900000,NE 155,RESIDENTIAL,12750,0,12750,78788,0,91538
141538600100000,NE 156,RESIDENTIAL,16598,0,16598,67079,0,83677
141538600200000,NE 156,RESIDENTIAL,9604,0,9604,44009,0,53613
141538600300000,NE 156,RESIDENTIAL,10976,0,10976,58601,0,69577
141538600400000,NE 156,RESIDENTIAL,13832,0,13832,45592,0,59424
141538600500000,NE 156,RESIDENTIAL,19760,0,19760,57142,0,76902
141538600600000,NE 156,RESIDENTIAL,19760,0,19760,57269,0,77029
141538600700000,NE 156,RESIDENTIAL,19760,0,19760,55038,0,74798
141538600800000,NE 156,RESIDENTIAL,19760,0,19760,14575,0,34335
141538600900000,NE 156,RESIDENTIAL,19760,0,19760,45635,0,65395
141538601000000,NE 156,RESIDENTIAL,20800,0,20800,53840,0,74640
141540100100000,NE 154,RESIDENTIAL,32725,0,32725,85723,0,118448
141540100200000,NE 154,RESIDENTIAL,35992,0,35992,82765,0,118757
141540100300000,NE 154,RESIDENTIAL,32760,0,32760,103494,0,136254
141540100400000,NE 154,RESIDENTIAL,42978,0,42978,162887,0,205865
141540100500000,NE 154,RESIDENTIAL,39567,0,39567,135553,0,175120
141540100600000,NE 154,RESIDENTIAL,12753,0,12753,62890,0,75643
141540100700000,NE 154,RESIDENTIAL,41580,0,41580,87787,0,129367
141540100800000,NE 154,RESIDENTIAL,53980,0,53980,188458,0,242438
141540100900000,NE 154,RESIDENTIAL,35237,0,35237,90329,0,125566
141540200100000,NE 154,RESIDENTIAL,20200,0,20200,103704,0,123904
141540200200000,NE 154,RESIDENTIAL,25543,0,25543,111097,0,136640
141540200300000,NE 154,RESIDENTIAL,22500,0,22500,84738,0,107238
141540200400000,NE 154,RESIDENTIAL,25160,0,25160,119975,0,145135
141540300100000,NE 154,RESIDENTIAL,22714,0,22714,143693,0,166407
141540300200000,NE 154,RESIDENTIAL,23265,0,23265,115589,0,138854
141540300300000,NE 154,RESIDENTIAL,23230,0,23230,92267,0,115497
141540300400000,NE 154,RESIDENTIAL,25480,0,25480,96352,0,121832
141540300500000,NE 154,RESIDENTIAL,21802,0,21802,87778,0,109580
141540300600000,NE 154,RESIDENTIAL,21699,0,21699,92070,0,113769
141540300700000,NE 154,RESIDENTIAL,25235,0,25235,123194,0,148429
141540300800000,NE 154,RESIDENTIAL,22454,0,22454,67016,0,89470
141540300900000,NE 154,RESIDENTIAL,20600,0,20600,75528,0,96128
141540301000000,NE 154,RESIDENTIAL,28840,0,28840,152571,0,181411
141540301100000,NE 154,RESIDENTIAL,20200,0,20200,83492,0,103692
141540301200000,NE 154,RESIDENTIAL,20000,0,20000,87268,0,107268
141540301300000,NE 154,RESIDENTIAL,20000,0,20000,78148,0,98148
141540301400000,NE 154,RESIDENTIAL,19812,0,19812,109128,0,128940
141540301500000,NE 154,RESIDENTIAL,19473,0,19473,91245,0,110718
141540301600000,NE 154,RESIDENTIAL,19272,0,19272,87088,0,106360
141540301700000,NE 154,RESIDENTIAL,23265,0,23265,106931,0,130196
141540301800000,NE 154,RESIDENTIAL,18400,0,18400,75338,0,93738
141540301900000,NE 154,RESIDENTIAL,18600,0,18600,67590,0,86190
141540302000000,NE 154,RESIDENTIAL,18800,0,18800,87051,0,105851
141540302100000,NE 154,RESIDENTIAL,25920,0,25920,102089,0,128009
141540302200000,NE 154,RESIDENTIAL,26190,0,26190,136743,0,162933
141540302300000,NE 154,RESIDENTIAL,21887,0,21887,80850,0,102737
141540302400000,NE 154,RESIDENTIAL,20444,0,20444,92434,0,112878
141540302500000,NE 154,RESIDENTIAL,20493,0,20493,59594,0,80087
141540302600000,NE 154,RESIDENTIAL,20967,0,20967,67045,0,88012
141540302700000,NE 154,RESIDENTIAL,21133,0,21133,104181,0,125314
141540302800000,NE 154,RESIDENTIAL,21345,0,21345,113932,0,135277
141540302900000,NE 154,RESIDENTIAL,21850,0,21850,85758,0,107608
141540303000000,NE 154,RESIDENTIAL,21896,0,21896,76917,0,98813
141540303100000,NE 154,RESIDENTIAL,20600,0,20600,74255,0,94855
141540303200000,NE 154,RESIDENTIAL,21320,0,21320,102180,0,123500
141540303300000,NE 154,RESIDENTIAL,21320,0,21320,69166,0,90486
141540303400000,NE 154,RESIDENTIAL,20943,0,20943,62749,0,83692
141540303500000,NE 154,RESIDENTIAL,21420,0,21420,60079,0,81499
141540400100000,SCHOOL,EXEMPT,0,0,0,0,0,0
141540400200000,NE 154,RESIDENTIAL,24273,0,24273,87231,0,111504
141540400300000,NE 154,RESIDENTIAL,23500,0,23500,72185,0,95685
141540500100000,NE 154,RESIDENTIAL,34768,0,34768,61698,0,96466
141540500200000,NE 154,RESIDENTIAL,26208,0,26208,25426,0,51634
141540500300000,NE 154,RESIDENTIAL,27349,0,27349,108908,0,136257
141540500400000,NE 154,RESIDENTIAL,30096,0,30096,115894,0,145990
141540500500000,CHURCH,EXEMPT,0,382644,382644,0,578741,961385
141540500600000,NE 154,RESIDENTIAL,26950,0,26950,101469,0,128419
141540500700000,NE 154,RESIDENTIAL,28417,0,28417,87494,0,115911
141540500800000,NE 154,RESIDENTIAL,33611,0,33611,86852,0,120463
141540600100000,NE 154,RESIDENTIAL,25079,0,25079,60472,0,85551
141540600200000,NE 154,RESIDENTIAL,17000,0,17000,77270,0,94270
141540600300000,NE 154,RESIDENTIAL,17000,0,17000,70715,0,87715
141540600400000,NE 154,RESIDENTIAL,14700,0,14700,68900,0,83600
141540600500000,NE 154,RESIDENTIAL,14525,0,14525,68790,0,83315
141540600600000,NE 154,RESIDENTIAL,16400,0,16400,74459,0,90859
141540600700000,NE 154,RESIDENTIAL,16000,0,16000,72687,0,88687
141540600800000,NE 154,RESIDENTIAL,26385,0,26385,84663,0,111048
141540600900000,NE 154,RESIDENTIAL,25802,0,25802,118206,0,144008
141540601000000,NE 154,RESIDENTIAL,26730,0,26730,106546,0,133276
141540601100000,NE 154,RESIDENTIAL,27645,0,27645,121803,0,149448
141540601200000,NE 154,RESIDENTIAL,28000,0,28000,111684,0,139684
141540601300000,NE 154,RESIDENTIAL,18517,0,18517,110942,0,129459
141540601400000,NE 154,RESIDENTIAL,25900,0,25900,92534,0,118434
141540601500000,NE 154,RESIDENTIAL,25900,0,25900,111454,0,137354
141540601600000,NE 154,RESIDENTIAL,33900,0,33900,153626,0,187526
141540601700000,NE 154,RESIDENTIAL,30800,0,30800,125290,0,156090
141540601800000,NE 154,RESIDENTIAL,22000,0,22000,90869,0,112869
141540601900000,NE 154,RESIDENTIAL,22000,0,22000,101141,0,123141
141540602000000,NE 154,RESIDENTIAL,20400,0,20400,84484,0,104884
141540602100000,NE 154,RESIDENTIAL,29970,0,29970,97090,0,127060
141540602200000,NE 154,RESIDENTIAL,19360,0,19360,77955,0,97315
141540602300000,NE 154,RESIDENTIAL,19360,0,19360,91213,0,110573
141540602400000,NE 154,RESIDENTIAL,19360,0,19360,77156,0,96516
141540602500000,NE 154,RESIDENTIAL,19360,0,19360,65130,0,84490
