GIS_Number_valuations,Map_Name_valuations,Class_valuations,2015 Land Res,2015 Land Comm,2015 Total Land,2015 Dwlg,2015 Improv,2015 Total
132522700400000,NW 328,RESIDENTIAL,31900,0,31900,150100,0,182000
132522800100000,NW 328,RESIDENTIAL,34000,0,34000,132100,0,166100
132522800200000,NW 328,RESIDENTIAL,34000,0,34000,130400,0,164400
132522800300000,NW 328,RESIDENTIAL,28000,0,28000,120900,0,148900
132522800400000,NW 328,RESIDENTIAL,28000,0,28000,136500,0,164500
132522800500000,NW 328,RESIDENTIAL,28000,0,28000,133200,0,161200
132522800600000,NW 328,RESIDENTIAL,28000,0,28000,146500,0,174500
132522800700000,NW 328,RESIDENTIAL,28000,0,28000,136400,0,164400
132522800800000,NW 328,RESIDENTIAL,28000,0,28000,148000,0,176000
132522800900000,NW 328,RESIDENTIAL,28000,0,28000,124800,0,152800
132522801000000,NW 328,RESIDENTIAL,28000,0,28000,132300,0,160300
132522801100000,NW 328,RESIDENTIAL,27400,0,27400,134200,0,161600
132522801200000,NW 328,RESIDENTIAL,27300,0,27300,129300,0,156600
132522801300000,NW 328,RESIDENTIAL,27200,0,27200,121200,0,148400
132522801400000,NW 327,RESIDENTIAL,24800,0,24800,79800,0,104600
132522801500000,NW 327,RESIDENTIAL,24800,0,24800,96700,0,121500
132522801600000,NW 327,RESIDENTIAL,24800,0,24800,80000,0,104800
132522801700000,NW 327,RESIDENTIAL,25600,0,25600,90300,0,115900
132522801800000,NW 327,RESIDENTIAL,26000,0,26000,85900,0,111900
132522801900000,NW 327,RESIDENTIAL,24400,0,24400,81400,0,105800
132522802000000,NW 327,RESIDENTIAL,24800,0,24800,89900,0,114700
132522802100000,NW 327,RESIDENTIAL,24800,0,24800,98100,0,122900
132522802200000,NW 328,RESIDENTIAL,29300,0,29300,139500,0,168800
132522802300000,NW 328,RESIDENTIAL,27700,0,27700,145100,0,172800
132522802400000,NW 328,RESIDENTIAL,29100,0,29100,121300,0,150400
132522802500000,NW 328,RESIDENTIAL,28000,0,28000,136300,0,164300
132522802600000,NW 328,RESIDENTIAL,28000,0,28000,168200,0,196200
132522802700000,NW 328,RESIDENTIAL,28000,0,28000,128900,0,156900
132522802800000,NW 328,RESIDENTIAL,28000,0,28000,130400,0,158400
132522802900000,NW 328,RESIDENTIAL,28000,0,28000,138200,0,166200
132522803000000,NW 328,RESIDENTIAL,28000,0,28000,143400,0,171400
132522803100000,NW 328,RESIDENTIAL,28000,0,28000,127600,0,155600
132522803200000,NW 328,RESIDENTIAL,28000,0,28000,151000,0,179000
132522900100000,NW 328,RESIDENTIAL,34700,0,34700,151600,0,186300
132522900200000,NW 328,RESIDENTIAL,28600,0,28600,124800,0,153400
132522900300000,NW 328,RESIDENTIAL,28600,0,28600,119800,0,148400
132522900400000,NW 328,RESIDENTIAL,28600,0,28600,127300,0,155900
132522900500000,NW 328,RESIDENTIAL,28600,0,28600,120500,0,149100
132522900600000,NW 328,RESIDENTIAL,28600,0,28600,132800,0,161400
132522900700000,NW 328,RESIDENTIAL,28600,0,28600,143100,0,171700
132522900800000,NW 328,RESIDENTIAL,28600,0,28600,146200,0,174800
132522900900000,NW 328,RESIDENTIAL,28600,0,28600,123600,0,152200
132522901000000,NW 328,RESIDENTIAL,28500,0,28500,132300,0,160800
132522901100000,NW 328,RESIDENTIAL,29200,0,29200,134500,0,163700
132522901200000,NW 328,RESIDENTIAL,27800,0,27800,128900,0,156700
132522901300000,NW 327,RESIDENTIAL,26000,0,26000,118400,0,144400
132522901400000,NW 327,RESIDENTIAL,26000,0,26000,94100,0,120100
132522901500000,NW 327,RESIDENTIAL,26000,0,26000,83300,0,109300
132522901600000,NW 327,RESIDENTIAL,26900,0,26900,92300,0,119200
132523000100000,NW 328,RESIDENTIAL,26000,0,26000,129100,0,155100
132523000200000,NW 328,RESIDENTIAL,26400,0,26400,136900,0,163300
132523000300000,NW 328,RESIDENTIAL,34900,0,34900,124900,0,159800
132523000400000,NW 328,RESIDENTIAL,29800,0,29800,122900,0,152700
132523000500000,NW 328,RESIDENTIAL,27600,0,27600,130800,0,158400
132523000600000,NW 328,RESIDENTIAL,29200,0,29200,124200,0,153400
132523003000000,NW 328,RESIDENTIAL,27200,0,27200,144100,0,171300
132523100100000,NW 328,RESIDENTIAL,30300,0,30300,122000,0,152300
132523100200000,NW 328,RESIDENTIAL,30600,0,30600,122200,0,152800
132523100300000,NW 328,RESIDENTIAL,30600,0,30600,142400,0,173000
132523100400000,NW 328,RESIDENTIAL,31600,0,31600,131200,0,162800
132523100500000,NW 328,RESIDENTIAL,29100,0,29100,131700,0,160800
132523100600000,NW 328,RESIDENTIAL,29100,0,29100,124600,0,153700
132523100700000,NW 328,RESIDENTIAL,29100,0,29100,194900,0,224000
132523100800000,NW 328,RESIDENTIAL,29100,0,29100,137800,0,166900
132523100900000,NW 328,RESIDENTIAL,29100,0,29100,120200,0,149300
132523101000000,NW 328,RESIDENTIAL,28900,0,28900,135300,0,164200
132523101100000,NW 328,RESIDENTIAL,29100,0,29100,170600,0,199700
132523101200000,NW 328,RESIDENTIAL,27500,0,27500,128400,0,155900
132523101300000,NW 327,RESIDENTIAL,24800,0,24800,94700,0,119500
132523101400000,NW 327,RESIDENTIAL,24800,0,24800,86800,0,111600
132523101500000,NW 327,RESIDENTIAL,24000,0,24000,82200,0,106200
132523101600000,NW 327,RESIDENTIAL,26400,0,26400,84000,0,110400
132523101700000,NW 327,RESIDENTIAL,26400,0,26400,83200,0,109600
132523101800000,NW 328,RESIDENTIAL,26900,0,26900,150400,0,177300
132523101900000,NW 328,RESIDENTIAL,25800,0,25800,129300,0,155100
132523102000000,NW 328,RESIDENTIAL,26600,0,26600,129800,0,156400
132523102100000,NW 328,RESIDENTIAL,25200,0,25200,159000,0,184200
132523102200000,NW 328,RESIDENTIAL,25200,0,25200,149600,0,174800
132523102300000,NW 328,RESIDENTIAL,25500,0,25500,170400,0,195900
132523102400000,NW 328,RESIDENTIAL,31600,0,31600,190900,0,222500
132523102500000,NW 328,RESIDENTIAL,32400,0,32400,167900,0,200300
132523102600000,NW 328,RESIDENTIAL,27900,0,27900,152700,0,180600
132523102700000,NW 328,RESIDENTIAL,31300,0,31300,147300,0,178600
132523102800000,NW 328,RESIDENTIAL,29600,0,29600,159600,0,189200
132523102900000,NW 328,RESIDENTIAL,29900,0,29900,139100,0,169000
132523103100000,NW 328,RESIDENTIAL,27200,0,27200,120100,0,147300
132523103200000,NW 328,RESIDENTIAL,27200,0,27200,141200,0,168400
132523103300000,NW 328,RESIDENTIAL,29800,0,29800,168700,0,198500
132523103400000,NW 328,RESIDENTIAL,31100,0,31100,168000,0,199100
132523103500000,NW 328,RESIDENTIAL,29800,0,29800,176800,0,206600
132523103600000,NW 328,RESIDENTIAL,28300,0,28300,156100,0,184400
132523103700000,NW 328,RESIDENTIAL,30600,0,30600,120300,0,150900
132523103800000,NW 328,RESIDENTIAL,31600,0,31600,154800,0,186400
132523103900000,NW 328,RESIDENTIAL,31300,0,31300,131600,0,162900
132523104000000,NW 328,RESIDENTIAL,27000,0,27000,149200,0,176200
132523104100000,NW 328,RESIDENTIAL,28300,0,28300,138100,0,166400
132523104200000,NW 328,RESIDENTIAL,28600,0,28600,128700,0,157300
132523200100000,NW 328,RESIDENTIAL,28800,0,28800,144800,0,173600
132523200200000,NW 328,RESIDENTIAL,27300,0,27300,135100,0,162400
132523200300000,NW 328,RESIDENTIAL,25200,0,25200,175000,0,200200
132523200400000,NW 328,RESIDENTIAL,25200,0,25200,167400,0,192600
132523200500000,NW 328,RESIDENTIAL,25200,0,25200,129200,0,154400
132523200600000,NW 328,RESIDENTIAL,25200,0,25200,130300,0,155500
132523200700000,NW 328,RESIDENTIAL,25200,0,25200,127400,0,152600
132523200800000,NW 328,RESIDENTIAL,26100,0,26100,160500,0,186600
132523200900000,NW 328,RESIDENTIAL,30300,0,30300,144300,0,174600
132523201000000,NW 327,RESIDENTIAL,25600,0,25600,80000,0,105600
132523201100000,NW 327,RESIDENTIAL,24800,0,24800,86800,0,111600
132523201200000,NW 327,RESIDENTIAL,24800,0,24800,82200,0,107000
132523201300000,NW 327,RESIDENTIAL,24800,0,24800,84000,0,108800
132523201400000,NW 327,RESIDENTIAL,24800,0,24800,82900,0,107700
132523201500000,NW 327,RESIDENTIAL,24800,0,24800,88700,0,113500
132523201600000,NW 327,RESIDENTIAL,24800,0,24800,78600,0,103400
132523201700000,NW 327,RESIDENTIAL,24800,0,24800,78600,0,103400
132523201800000,NW 327,RESIDENTIAL,24800,0,24800,80400,0,105200
132523201900000,NW 327,RESIDENTIAL,24800,0,24800,96600,0,121400
132523300100000,NW 327,RESIDENTIAL,26000,0,26000,105200,0,131200
132523300200000,NW 327,RESIDENTIAL,26000,0,26000,84300,0,110300
132523300300000,NW 327,RESIDENTIAL,26000,0,26000,93700,0,119700
132523300400000,NW 327,RESIDENTIAL,26000,0,26000,81300,0,107300
132523300500000,NW 327,RESIDENTIAL,24800,0,24800,89000,0,113800
132523300600000,NW 327,RESIDENTIAL,24800,0,24800,80000,0,104800
132523300700000,NW 327,RESIDENTIAL,24800,0,24800,85900,0,110700
132523300800000,NW 327,RESIDENTIAL,24800,0,24800,78100,0,102900
132523300900000,NW 327,RESIDENTIAL,24800,0,24800,101000,0,125800
132523301000000,NW 327,RESIDENTIAL,24800,0,24800,84300,0,109100
132523301100000,NW 327,RESIDENTIAL,24800,0,24800,79900,0,104700
132523301200000,NW 327,RESIDENTIAL,24800,0,24800,88400,0,113200
132523301300000,NW 327,RESIDENTIAL,24800,0,24800,87600,0,112400
132523301400000,NW 327,RESIDENTIAL,26600,0,26600,98800,0,125400
132523400100000,NW 327,RESIDENTIAL,24000,0,24000,85300,0,109300
132523400200000,NW 327,RESIDENTIAL,24000,0,24000,81400,0,105400
132523400300000,NW 327,RESIDENTIAL,24000,0,24000,83500,0,107500
132523400400000,NW 327,RESIDENTIAL,24000,0,24000,100300,0,124300
132523400500000,NW 327,RESIDENTIAL,24000,0,24000,92100,0,116100
132523400600000,NW 327,RESIDENTIAL,29300,0,29300,72400,0,101700
132525100100000,NW 329,RESIDENTIAL,18300,0,18300,71100,0,89400
132525100200000,NW 329,RESIDENTIAL,19000,0,19000,81900,0,100900
132525100300000,NW 329,RESIDENTIAL,20200,0,20200,68000,0,88200
132525100400000,NW 329,RESIDENTIAL,18900,0,18900,72900,0,91800
132525100500000,NW 329,RESIDENTIAL,18300,0,18300,70500,0,88800
132525100600000,NW 329,RESIDENTIAL,18900,0,18900,84700,0,103600
132525100700000,NW 329,RESIDENTIAL,20200,0,20200,82900,0,103100
132525100800000,NW 329,RESIDENTIAL,18900,0,18900,79200,0,98100
132525100900000,NW 329,RESIDENTIAL,18300,0,18300,82300,0,100600
132525101000000,NW 329,RESIDENTIAL,17800,0,17800,73000,0,90800
132525101100000,NW 329,RESIDENTIAL,22500,0,22500,78500,0,101000
132525101200000,NW 329,RESIDENTIAL,23100,0,23100,100500,0,123600
132525101300000,NW 329,RESIDENTIAL,19500,0,19500,84900,0,104400
132525101400000,NW 329,RESIDENTIAL,19000,0,19000,69600,0,88600
132525101500000,NW 329,RESIDENTIAL,19800,0,19800,77600,0,97400
132525101600000,NW 329,RESIDENTIAL,18900,0,18900,65000,0,83900
132525101700000,NW 329,RESIDENTIAL,19800,0,19800,103100,0,122900
132525101800000,NW 329,RESIDENTIAL,19500,0,19500,71800,0,91300
132525101900000,NW 329,RESIDENTIAL,25900,0,25900,70200,0,96100
132525102000000,NW 329,RESIDENTIAL,23300,0,23300,78500,0,101800
132525102100000,NW 329,RESIDENTIAL,24800,0,24800,71500,0,96300
132525102200000,NW 329,RESIDENTIAL,23100,0,23100,77900,0,101000
132525102300000,NW 329,RESIDENTIAL,23100,0,23100,87200,0,110300
132525102400000,NW 329,RESIDENTIAL,22900,0,22900,84700,0,107600
132525102500000,NW 329,RESIDENTIAL,22900,0,22900,85500,0,108400
132525102600000,NW 329,RESIDENTIAL,22800,0,22800,83800,0,106600
132525102700000,NW 329,RESIDENTIAL,22700,0,22700,77900,0,100600
132525102800000,NW 329,RESIDENTIAL,21800,0,21800,81200,0,103000
132525200100000,NW 329,RESIDENTIAL,24400,0,24400,81300,0,105700
132525200200000,NW 329,RESIDENTIAL,26900,0,26900,86200,0,113100
132525200300000,NW 329,RESIDENTIAL,24200,0,24200,80000,0,104200
132525200400000,NW 329,RESIDENTIAL,25000,0,25000,70800,0,95800
132525200500000,NW 329,RESIDENTIAL,25400,0,25400,97000,0,122400
132525200600000,NW 329,RESIDENTIAL,24800,0,24800,85300,0,110100
132525200700000,NW 329,RESIDENTIAL,22600,0,22600,95000,0,117600
132525200800000,NW 329,RESIDENTIAL,23300,0,23300,83300,0,106600
132525200900000,NW 329,RESIDENTIAL,28700,0,28700,84200,0,112900
132525201000000,NW 329,RESIDENTIAL,28000,0,28000,70600,0,98600
132525201100000,NW 329,RESIDENTIAL,29000,0,29000,83600,0,112600
132525201200000,NW 329,RESIDENTIAL,28500,0,28500,78800,0,107300
132525201300000,NW 329,RESIDENTIAL,29100,0,29100,63800,0,92900
132525300100000,NW 329,RESIDENTIAL,19500,0,19500,75500,0,95000
132525300200000,NW 329,RESIDENTIAL,18900,0,18900,85500,0,104400
132525300300000,NW 329,RESIDENTIAL,20200,0,20200,85900,0,106100
132525300400000,NW 329,RESIDENTIAL,18900,0,18900,80700,0,99600
132525300500000,NW 329,RESIDENTIAL,18900,0,18900,76700,0,95600
132525300600000,NW 329,RESIDENTIAL,20200,0,20200,80000,0,100200
132525300700000,NW 329,RESIDENTIAL,18900,0,18900,72200,0,91100
132525300800000,NW 329,RESIDENTIAL,20200,0,20200,93100,0,113300
132525300900000,NW 329,RESIDENTIAL,18900,0,18900,71400,0,90300
132525301000000,NW 329,RESIDENTIAL,20200,0,20200,85800,0,106000
132525301100000,NW 329,RESIDENTIAL,18900,0,18900,73100,0,92000
132525301200000,NW 329,RESIDENTIAL,18900,0,18900,84200,0,103100
132525301300000,NW 329,RESIDENTIAL,20600,0,20600,58800,0,79400
132525301400000,NW 329,RESIDENTIAL,19700,0,19700,76300,0,96000
132525301500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132525301600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132525400100000,NW 329,RESIDENTIAL,19500,0,19500,58500,0,78000
132525400200000,NW 329,RESIDENTIAL,19500,0,19500,73500,0,93000
132525400300000,NW 329,RESIDENTIAL,20200,0,20200,83900,0,104100
132525400400000,NW 329,RESIDENTIAL,18900,0,18900,71400,0,90300
132525400500000,NW 329,RESIDENTIAL,18300,0,18300,72200,0,90500
132525400600000,NW 329,RESIDENTIAL,18900,0,18900,78600,0,97500
132525400700000,NW 329,RESIDENTIAL,20200,0,20200,84900,0,105100
132525400800000,NW 329,RESIDENTIAL,18900,0,18900,88500,0,107400
132525400900000,NW 329,RESIDENTIAL,18900,0,18900,75300,0,94200
132525401000000,NW 329,RESIDENTIAL,20200,0,20200,59100,0,79300
132525401100000,NW 329,RESIDENTIAL,18900,0,18900,71200,0,90100
132525401200000,NW 329,RESIDENTIAL,18300,0,18300,86500,0,104800
132525401300000,NW 329,RESIDENTIAL,20200,0,20200,88600,0,108800
132525401400000,NW 329,RESIDENTIAL,20700,0,20700,90500,0,111200
132525401500000,NW 329,RESIDENTIAL,20300,0,20300,79300,0,99600
132525401600000,NW 329,RESIDENTIAL,18900,0,18900,76100,0,95000
132525401700000,NW 329,RESIDENTIAL,18300,0,18300,77800,0,96100
132525401800000,NW 329,RESIDENTIAL,18900,0,18900,79800,0,98700
132525401900000,NW 329,RESIDENTIAL,20200,0,20200,87300,0,107500
132525402000000,NW 329,RESIDENTIAL,18900,0,18900,83200,0,102100
132525402100000,NW 329,RESIDENTIAL,18900,0,18900,82500,0,101400
132525402200000,NW 329,RESIDENTIAL,20200,0,20200,93200,0,113400
132525402300000,NW 329,RESIDENTIAL,18900,0,18900,89600,0,108500
132525402400000,NW 329,RESIDENTIAL,18300,0,18300,71800,0,90100
132525402500000,NW 329,RESIDENTIAL,18900,0,18900,76000,0,94900
132525402600000,NW 329,RESIDENTIAL,20200,0,20200,84100,0,104300
132525500100000,NW 329,RESIDENTIAL,18300,0,18300,74600,0,92900
132525500200000,NW 329,RESIDENTIAL,21700,0,21700,85300,0,107000
132525500300000,NW 329,RESIDENTIAL,21900,0,21900,72600,0,94500
132525500400000,NW 329,RESIDENTIAL,20400,0,20400,72600,0,93000
132525500500000,NW 329,RESIDENTIAL,20300,0,20300,78200,0,98500
132525500600000,NW 329,RESIDENTIAL,19300,0,19300,91600,0,110900
132525500700000,NW 329,RESIDENTIAL,20600,0,20600,61700,0,82300
132525500800000,NW 329,RESIDENTIAL,18700,0,18700,87500,0,106200
132525500900000,NW 329,RESIDENTIAL,20100,0,20100,76600,0,96700
132525501000000,NW 329,RESIDENTIAL,19600,0,19600,81300,0,100900
132525501100000,NW 329,RESIDENTIAL,25700,0,25700,72600,0,98300
132525501200000,NW 329,RESIDENTIAL,23300,0,23300,70700,0,94000
132525501300000,NW 329,RESIDENTIAL,24700,0,24700,70700,0,95400
132525501400000,NW 329,RESIDENTIAL,20800,0,20800,102200,0,123000
132525501500000,NW 329,RESIDENTIAL,21700,0,21700,78400,0,100100
132525501600000,NW 329,RESIDENTIAL,20900,0,20900,84100,0,105000
132525501700000,NW 329,RESIDENTIAL,21300,0,21300,83600,0,104900
132525501800000,NW 329,RESIDENTIAL,22100,0,22100,63300,0,85400
132525501900000,NW 329,RESIDENTIAL,22600,0,22600,78500,0,101100
132525502000000,NW 329,RESIDENTIAL,22600,0,22600,70200,0,92800
132525502100000,NW 329,RESIDENTIAL,23700,0,23700,69800,0,93500
132525502200000,NW 329,RESIDENTIAL,23800,0,23800,78700,0,102500
132525502300000,NW 329,RESIDENTIAL,22000,0,22000,71900,0,93900
132525502400000,NW 329,RESIDENTIAL,18900,0,18900,89400,0,108300
132525502500000,NW 329,RESIDENTIAL,18300,0,18300,69500,0,87800
132525502600000,NW 329,RESIDENTIAL,18900,0,18900,86700,0,105600
132525502700000,NW 329,RESIDENTIAL,20200,0,20200,86200,0,106400
132525502800000,NW 329,RESIDENTIAL,18900,0,18900,75200,0,94100
132525502900000,NW 329,RESIDENTIAL,18300,0,18300,69700,0,88000
132525503000000,NW 329,RESIDENTIAL,18900,0,18900,83800,0,102700
132525503100000,NW 329,RESIDENTIAL,20200,0,20200,92100,0,112300
132525503200000,NW 329,RESIDENTIAL,18900,0,18900,74800,0,93700
132525503300000,NW 329,RESIDENTIAL,18900,0,18900,78600,0,97500
132525503400000,NW 329,RESIDENTIAL,18900,0,18900,89300,0,108200
132525600100000,NW 329,RESIDENTIAL,28300,0,28300,91300,0,119600
132525600200000,NW 329,RESIDENTIAL,29700,0,29700,84700,0,114400
132525600300000,NW 329,RESIDENTIAL,25300,0,25300,81200,0,106500
132525600400000,NW 329,RESIDENTIAL,25600,0,25600,82200,0,107800
132525600500000,NW 329,RESIDENTIAL,25900,0,25900,79800,0,105700
132525600600000,NW 329,RESIDENTIAL,23900,0,23900,70600,0,94500
132525600700000,NW 329,RESIDENTIAL,25600,0,25600,80200,0,105800
132525600800000,NW 329,RESIDENTIAL,23900,0,23900,77100,0,101000
132525600900000,NW 329,RESIDENTIAL,25200,0,25200,90600,0,115800
132525601000000,NW 329,RESIDENTIAL,27100,0,27100,88000,0,115100
132525601100000,NW 329,RESIDENTIAL,26300,0,26300,94700,0,121000
132525601200000,NW 329,RESIDENTIAL,24900,0,24900,78200,0,103100
132525601300000,NW 329,RESIDENTIAL,27900,0,27900,83900,0,111800
132525601400000,NW 329,RESIDENTIAL,24500,0,24500,72300,0,96800
132525601500000,NW 329,RESIDENTIAL,23800,0,23800,79800,0,103600
132525601600000,NW 329,RESIDENTIAL,26000,0,26000,84200,0,110200
132525601700000,NW 329,RESIDENTIAL,23200,0,23200,89800,0,113000
132525601800000,NW 329,EXEMPT,0,23800,23800,0,103500,127300
132525601900000,NW 329,RESIDENTIAL,25600,0,25600,86100,0,111700
132525602000000,NW 329,RESIDENTIAL,22800,0,22800,83200,0,106000
132525602100000,NW 329,RESIDENTIAL,23900,0,23900,77500,0,101400
132525602200000,NW 329,RESIDENTIAL,25600,0,25600,87200,0,112800
132525602300000,NW 329,RESIDENTIAL,24100,0,24100,77200,0,101300
132525602400000,NW 329,RESIDENTIAL,24900,0,24900,79500,0,104400
132525700100000,NW 329,RESIDENTIAL,29400,0,29400,93300,0,122700
132525700200000,NW 329,RESIDENTIAL,32600,0,32600,103200,0,135800
132525700300000,NW 329,RESIDENTIAL,24000,0,24000,91200,0,115200
132525700400000,NW 329,RESIDENTIAL,24800,0,24800,94100,0,118900
132525700500000,NW 329,RESIDENTIAL,24100,0,24100,80900,0,105000
132525700600000,NW 329,RESIDENTIAL,23900,0,23900,82100,0,106000
132525700700000,NW 329,RESIDENTIAL,24500,0,24500,104600,0,129100
132525700800000,NW 329,RESIDENTIAL,26200,0,26200,74400,0,100600
132525700900000,NW 329,RESIDENTIAL,22600,0,22600,89800,0,112400
132525701000000,NW 329,RESIDENTIAL,23700,0,23700,98700,0,122400
132525701100000,NW 329,RESIDENTIAL,23300,0,23300,70400,0,93700
132525701200000,NW 329,RESIDENTIAL,22900,0,22900,73500,0,96400
132525701300000,NW 329,RESIDENTIAL,24100,0,24100,79700,0,103800
132525701400000,NW 329,RESIDENTIAL,23200,0,23200,85700,0,108900
132525701500000,NW 329,RESIDENTIAL,23800,0,23800,79400,0,103200
132525701600000,NW 329,RESIDENTIAL,23100,0,23100,98400,0,121500
132525800100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132525900100000,NW 329,RESIDENTIAL,29600,0,29600,87600,0,117200
132527600100000,NW 327,RESIDENTIAL,28900,0,28900,90500,0,119400
132527600200000,NW 327,RESIDENTIAL,26400,0,26400,93300,0,119700
132527600300000,NW 327,RESIDENTIAL,26400,0,26400,96500,0,122900
132527600400000,NW 327,RESIDENTIAL,26700,0,26700,94900,0,121600
132527600500000,NW 327,RESIDENTIAL,26700,0,26700,96100,0,122800
132527600600000,NW 327,RESIDENTIAL,26700,0,26700,90900,0,117600
132527600700000,NW 327,RESIDENTIAL,26700,0,26700,90500,0,117200
132527600800000,NW 327,RESIDENTIAL,26700,0,26700,88600,0,115300
132527600900000,NW 327,RESIDENTIAL,26400,0,26400,103400,0,129800
132527601000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132527601100000,APARTMENT,MULTI-RES,25400,0,25400,129700,0,155100
132527700100000,NW 327,RESIDENTIAL,27700,0,27700,81000,0,108700
132527700200000,NW 327,RESIDENTIAL,22600,0,22600,86900,0,109500
132527700300000,NW 327,RESIDENTIAL,24500,0,24500,98300,0,122800
132527700400000,NW 327,RESIDENTIAL,23800,0,23800,101700,0,125500
132527700500000,NW 327,RESIDENTIAL,24500,0,24500,100800,0,125300
132527700600000,NW 327,RESIDENTIAL,24500,0,24500,103600,0,128100
132527700700000,NW 327,RESIDENTIAL,24500,0,24500,104500,0,129000
132527700800000,NW 327,RESIDENTIAL,24500,0,24500,93700,0,118200
132527700900000,NW 327,RESIDENTIAL,24500,0,24500,93600,0,118100
132527701000000,NW 327,RESIDENTIAL,24500,0,24500,80300,0,104800
132527800100000,NW 327,RESIDENTIAL,21000,0,21000,101400,0,122400
132527800200000,NW 327,RESIDENTIAL,21000,0,21000,91100,0,112100
132527800300000,NW 327,RESIDENTIAL,21000,0,21000,106800,0,127800
132527800400000,NW 327,RESIDENTIAL,21000,0,21000,66100,0,87100
132527800500000,NW 327,RESIDENTIAL,21000,0,21000,79700,0,100700
132527800600000,NW 327,RESIDENTIAL,21000,0,21000,68700,0,89700
132527900100000,NW 327,RESIDENTIAL,28000,0,28000,101200,0,129200
132527900200000,NW 327,RESIDENTIAL,24500,0,24500,87400,0,111900
132527900300000,NW 327,RESIDENTIAL,22600,0,22600,107700,0,130300
132527900400000,NW 327,RESIDENTIAL,22400,0,22400,87100,0,109500
132527900500000,NW 327,RESIDENTIAL,21700,0,21700,98600,0,120300
132527900600000,NW 327,RESIDENTIAL,22400,0,22400,85800,0,108200
