GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2012 Land Res,2012 Land Comm,2012 Land Total,2012 Dwlg,2012 Improv,2012 Total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142732701300000,,Exempt,CITY PROPERTY,1306,3RD ST SE,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0,142732701300000,SE 237,Residential,2500,29084,0,31584,142732701300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142732701600000,,Exempt,CITY PROPERTY,1239,4TH ST SE,CEDAR RAPIDS CITY OF,0.219,,,,,,,,,0,0,0,0,0,0,142732701600000,SE 237,Residential,5867,54586,0,60453,142732701600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142732702200000,,Exempt,CITY PROPERTY,1221,4TH ST SE,CEDAR RAPIDS CITY OF,0.09,,,,,,,,,0,0,0,0,0,0,142732702200000,SE 237,Residential,2800,22324,0,25124,,,,,,,,,
142732800100000,OLD FARMSTEAD SITE/ 3 BLDGS REMAIN,Exempt,CITY PROPERTY,1600,3RD ST SE,CEDAR RAPIDS CITY OF,30.25,,,,,Warehouse,1920,1064-01-01,,0,0,0,0,0,0,142732800100000,COMM SE,Commercial,695250,0,584251,1279501,142732800100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142732800600000,PARKING LOT,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,,,0,0,0,0,0,0,142732800600000,COMM SE,Commercial,29160,0,1652,30812,142732800600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142732801000000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2066,,,,,,,,,0,0,0,0,0,0,142732801000000,COMM SE,Commercial,29160,0,3937,33097,142732801000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142732801200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.1,,,,,,,,,0,0,0,0,0,0,,,,,,,,142732801200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142732900100000,,Exempt,CITY PROPERTY,1301,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,Two-Family Conversion,Salvage,1880-01-01,682.0,,,,,0,0,0,0,0,0,142732900100000,SE 237,Residential,3000,35553,0,38553,142732900100000,SMALL RETAIL,COMMERCIAL,0,12600,12600,0,63000,75600
142732900200000,,Exempt,CITY PROPERTY,1305,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0,142732900200000,SE 237,Residential,3000,50493,0,53493,142732900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733001300000,,Exempt,CITY PROPERTY,1442,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0,142733001300000,SE 237,Residential,3060,30166,0,33226,142733001300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733001400000,,Exempt,CITY PROPERTY,1446,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,Single-Family,Salvage,1910-01-01,902.0,,,,,0,0,0,0,0,0,142733001400000,SE 237,Residential,3060,58018,0,61078,142733001400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733001600000,,Exempt,CITY PROPERTY,1450,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,,0,0,0,0,0,0,142733001600000,SE 237,Residential,3060,28194,0,31254,142733001600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733001700000,,Exempt,CITY PROPERTY,1452,2ND ST SE,CEDAR RAPIDS CITY OF,0.155,Detached Structures Only,,1948-01-01,,,,,,0,0,0,0,0,0,142733001700000,SE 237,Residential,4590,19464,0,24054,142733001700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733001800000,,Exempt,CITY PROPERTY,1456,2ND ST SE,CEDAR RAPIDS CITY OF,0.069,Single-Family,Salvage,1890-01-01,900.0,,,,,0,0,0,0,0,0,142733001800000,SE 237,Residential,2121,40675,0,42796,142733001800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733001900000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.066,,,,,,,,,0,0,0,0,0,0,142733001900000,Empty,Exempt,0,0,0,0,142733001900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.121,,,,,,,,,0,0,0,0,0,0,142733100100000,Empty,Exempt,0,0,0,0,142733100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100200000,,Exempt,CITY PROPERTY,1459,2ND ST SE,CEDAR RAPIDS CITY OF,0.101,Single-Family,Salvage,1888-01-01,640.0,,,,,0,0,0,0,0,0,142733100200000,SE 237,Residential,3030,27768,0,30798,142733100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100300000,,Exempt,CITY PROPERTY,1457,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142733100300000,SE 237,Residential,4000,14358,0,18358,142733100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100400000,,Exempt,CITY PROPERTY,1453,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142733100400000,SE 237,Residential,4000,0,0,4000,142733100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100500000,,Exempt,CITY PROPERTY,1449,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1898-01-01,612.0,,,,,0,0,0,0,0,0,142733100500000,SE 237,Residential,3000,15828,0,18828,142733100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100600000,,Exempt,CITY PROPERTY,1445,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0,142733100600000,SE 237,Residential,3000,17937,0,20937,142733100600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100700000,,Exempt,CITY PROPERTY,1443,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142733100700000,SE 237,Residential,4000,30583,0,34583,142733100700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100800000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142733100800000,Empty,Exempt,0,0,0,0,142733100800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733100900000,RON TIETGE AUTO REPAIR,Exempt,CITY PROPERTY,1437,2ND ST SE,CEDAR RAPIDS CITY OF,0.1286,,,,,Metal Shop - Pole Frame,1973,1440-01-01,,0,0,0,0,0,0,142733100900000,COMM SE,Commercial,9072,0,19749,28821,142733100900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101100000,,Exempt,CITY PROPERTY,1429,2ND ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142733101100000,SE 237,Residential,4000,35949,0,39949,142733101100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101200000,,Exempt,CITY PROPERTY,1425,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,,,0,0,0,0,0,0,142733101200000,SE 237,Residential,2560,35390,0,37950,142733101200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101300000,,Exempt,CITY PROPERTY,1421,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,,0,0,0,0,0,0,142733101300000,SE 237,Residential,3440,53088,0,56528,142733101300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101400000,,Exempt,CITY PROPERTY,1417,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,,0,0,0,0,0,0,142733101400000,SE 237,Residential,3440,28035,0,31475,142733101400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101500000,,Exempt,CITY PROPERTY,1413,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,,0,0,0,0,0,0,142733101500000,SE 237,Residential,3440,50474,0,53914,142733101500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101600000,AIR FILTER SALES(PARKING)NV,Exempt,CITY PROPERTY,123,15TH AVE SE,CEDAR RAPIDS CITY OF,0.0826,,,,,,,,,0,0,0,0,0,0,142733101600000,COMM SE,Commercial,5832,0,3525,9357,142733101600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101700000,ASPHALT PARKING LOT,Exempt,CITY PROPERTY,119,15TH AVE SE,CEDAR RAPIDS CITY OF,0.0735,,,,,,,,,0,0,0,0,0,0,142733101700000,INDUSTRIAL,Industrial,4800,0,2890,7690,142733101700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733101900000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.545,,,,,,,,,0,0,0,0,0,0,142733101900000,Empty,Exempt,0,0,0,0,142733101900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733102000000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.302,,,,,,,,,0,0,0,0,0,0,142733102000000,Empty,Exempt,0,0,0,0,142733102000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142733200100000,APARTMENTS/STORAGE,Exempt,CITY PROPERTY,131,14TH AVE SE,CEDAR RAPIDS CITY OF,0.163,,,,,Store - Retail Small,1890,5933-01-01,,0,0,0,0,0,0,142733200100000,APTS SE,Commercial,11502,0,67523,79025,142733200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735100100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,5.3,,,,,,,,,0,0,0,0,0,0,142735100100000,Empty,Exempt,0,0,0,0,142735100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735200100000,"BROULK PAINT, INC.",Exempt,CITY PROPERTY,2210,A ST SW,CEDAR RAPIDS CITY OF,0.831,,,,,Office - General,1969,4714-01-01,,0,0,0,0,0,0,142735200100000,COMM SW,Commercial,56092,0,71598,127690,142735200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735300300000,,Exempt,CITY PROPERTY,35,21ST AVE SW,CEDAR RAPIDS CITY OF,0.148,,,,,,,,,0,0,0,0,0,0,142735300300000,SW 412,Residential,20700,44559,0,65259,,,,,,,,,
142735300400000,,Exempt,CITY PROPERTY,39,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142735300400000,SW 412,Residential,20000,56674,0,76674,142735300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735300500000,,Exempt,CITY PROPERTY,43,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142735300500000,SW 412,Residential,20000,52340,0,72340,142735300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735300600000,,Exempt,CITY PROPERTY,47,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,Salvage,1912-01-01,,,,,,0,0,0,0,0,0,142735300600000,SW 412,Residential,20000,74604,0,94604,142735300600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735300700000,,Exempt,CITY PROPERTY,30,22ND AVE SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,,0,0,0,0,0,0,142735300700000,SW 412,Residential,19600,33972,0,53572,,,,,,,,,
142735400200000,,Exempt,CITY PROPERTY,2024,A ST SW,CEDAR RAPIDS CITY OF,0.063,Detached Structures Only,,1938-01-01,,,,,,0,0,0,0,0,0,142735400200000,SW 402,Residential,8018,35191,0,43209,,,,,,,,,
142735400400000,,Exempt,CITY PROPERTY,57,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,Single-Family,Salvage,1920-01-01,1084.0,,,,,0,0,0,0,0,0,142735400400000,SW 402,Residential,17500,90643,0,108143,142735400400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735400600000,,Exempt,CITY PROPERTY,69,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,,0,0,0,0,0,0,142735400600000,SW 402,Residential,17500,28216,0,45716,142735400600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735400700000,,Exempt,CITY PROPERTY,62,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142735400700000,SW 402,Residential,20000,73073,0,93073,142735400700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735400800000,,Exempt,CITY PROPERTY,58,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1915-01-01,663.0,,,,,0,0,0,0,0,0,142735400800000,SW 402,Residential,20000,58745,0,78745,142735400800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735400900000,,Exempt,CITY PROPERTY,54,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1890-01-01,653.0,,,,,0,0,0,0,0,0,142735400900000,SW 402,Residential,20000,66722,0,86722,142735400900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142735401000000,,Exempt,CITY PROPERTY,50,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1939-01-01,652.0,,,,,0,0,0,0,0,0,142735401000000,SW 402,Residential,20000,54621,0,74621,,,,,,,,,
142735401100000,,Exempt,CITY PROPERTY,44,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,,1955-01-01,,,,,,0,0,0,0,0,0,142735401100000,SW 402,Residential,20000,72682,0,92682,,,,,,,,,
142735401200000,,Exempt,CITY PROPERTY,40,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,142735401200000,SW 402,Residential,20000,34972,0,54972,,,,,,,,,
142735401300000,,Exempt,CITY PROPERTY,38,21ST AVE SW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,,0,0,0,0,0,0,142735401300000,SW 402,Residential,12400,56138,0,68538,,,,,,,,,
142737600100000,,Exempt,CITY PROPERTY,2250,A ST SW,CEDAR RAPIDS CITY OF,0.35,,,,,,,,,0,0,0,0,0,0,142737600100000,Empty,Exempt,0,0,0,0,142737600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142810500400000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.028,,,,,,,,,0,0,0,0,0,0,142810500400000,Empty,Exempt,0,0,0,0,142810500400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142810501100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,142810501100000,Empty,Exempt,0,0,0,0,142810501100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142812600400000,,Exempt,CITY PROPERTY,401,4TH AVE SE,CEDAR RAPIDS CITY OF,1.9284,,,,,,,,,0,0,0,0,0,0,,,,,,,,142812600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142812700600000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.698,,,,,,,,,0,0,0,0,0,0,142812700600000,Empty,Exempt,0,0,0,0,142812700600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142812900100000,,Exempt,CITY PROPERTY,349,4TH AVE SE,CEDAR RAPIDS CITY OF,1.8,,,,,,,,,0,0,0,0,0,0,142812900100000,Empty,Exempt,0,0,0,0,142812900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813100102000,,Exempt,CITY PROPERTY,305,2ND ST SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,142813100102000,Empty,Exempt,0,0,0,0,142813100102000,THEATER,EXEMPT,0,0,0,0,0,0
142813100400000,,Exempt,CITY PROPERTY,312,1ST ST SE,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,,0,0,0,0,0,0,142813100400000,COMM CTRL CORE,Commercial,90720,0,293344,384064,142813100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813100700000,,Exempt,CITY PROPERTY,126,4TH AVE SE,CEDAR RAPIDS CITY OF,0.1928,,,,,,,,,0,0,0,0,0,0,142813100700000,Empty,Exempt,0,0,0,0,,,,,,,,,
142813100800000,,Exempt,CITY PROPERTY,321,2ND ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0,142813100800000,Empty,Exempt,0,0,0,0,,,,,,,,,
142813100900000,LEASED LAND FOR THEATRE,Commercial,VACANT LAND,0,VACANT LAND SE,CEDAR RAPIDS CITY OF (LESSEE),0.639,,,,,,,,,0,225504,225504,0,0,225504,142813100900000,COMM CTRL CORE,Commercial,225504,0,0,225504,,,,,,,,,
142813100904000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,142813100904000,Empty,Exempt,0,0,0,0,,,,,,,,,
142813101000000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.1377,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,
142813101200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.0037,,,,,,,,,0,0,0,0,0,0,,,,,,,,142813101200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813101300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.01,,,,,,,,,0,0,0,0,0,0,,,,,,,,142813101300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813300400000,,Exempt,CITY PROPERTY,201,4TH AVE SE,CEDAR RAPIDS CITY OF,1.652,,,,,,,,,0,0,0,0,0,0,142813300400000,Empty,Exempt,0,0,0,0,142813300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142813300500000,,Exempt,CITY PROPERTY,145,4TH AVE SE,CEDAR RAPIDS CITY OF,3.805,,,,,,,,,0,0,0,0,0,0,142813300500000,Empty,Exempt,0,0,0,0,142813300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815200100000,PARKING,Exempt,CITY PROPERTY,601,2ND ST SE,CEDAR RAPIDS CITY OF,0.964,,,,,,,,,0,0,0,0,0,0,142815200100000,Empty,Exempt,0,0,0,0,,,,,,,,,
142815300100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0,142815300100000,Empty,Exempt,0,0,0,0,142815300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815300300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.18,,,,,,,,,0,0,0,0,0,0,142815300300000,Empty,Exempt,0,0,0,0,142815300300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815600100000,,Exempt,CITY PROPERTY,105,8TH AVE SE,CEDAR RAPIDS CITY OF,0.579,,,,,,,,,0,0,0,0,0,0,142815600100000,Empty,Exempt,0,0,0,0,142815600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815600300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.1019,,,,,,,,,0,0,0,0,0,0,142815600300000,Empty,Exempt,0,0,0,0,142815600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815700100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8329,,,,,,,,,0,0,0,0,0,0,142815700100000,Empty,Exempt,0,0,0,0,142815700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142815800100000,,Exempt,CITY PROPERTY,41,7TH AVE SW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,142815800100000,Empty,Exempt,0,0,0,0,,,,,,,,,
142815800200000,,Exempt,CITY PROPERTY,40,8TH AVE SW,CEDAR RAPIDS CITY OF,0.7314,,,,,,,,,0,0,0,0,0,0,142815800200000,Empty,Exempt,0,0,0,0,,,,,,,,,
142817600400000,,Exempt,CITY PROPERTY,904,5TH ST SE,CEDAR RAPIDS CITY OF,0.037,,,,,,,,,0,0,0,0,0,0,142817600400000,SE 237,Residential,3348,1028,0,4376,142817600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142817600500000,,Exempt,CITY PROPERTY,908,5TH ST SE,CEDAR RAPIDS CITY OF,0.041,,,,,,,,,0,0,0,0,0,0,142817600500000,SE 237,Residential,3683,18758,0,22441,142817600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142817600700000,,Exempt,CITY PROPERTY,916,5TH ST SE,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0,142817600700000,SE 237,Residential,6640,16845,0,23485,142817600700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142818500700000,BROSH CHAPEL,Exempt,CITY PROPERTY,1020,3RD ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,Warehouse,1925,1680-01-01,,0,0,0,0,0,0,142818500700000,COMM SE,Commercial,18144,0,33718,51862,,,,,,,,,
142818500800000,BROSH CHAPEL,Exempt,CITY PROPERTY,1028,3RD ST SE,CEDAR RAPIDS CITY OF,0.2893,,,,,Funeral Home,1942,5295-01-01,,0,0,0,0,0,0,142818500800000,COMM SE,Commercial,54432,0,186728,241160,,,,,,,,,
142818700100000,,Exempt,CITY PROPERTY,327,11TH AVE SE,CEDAR RAPIDS CITY OF,1.171,,,,,Metal Warehouse - Steel Frame,1974,2080-01-01,,0,0,0,0,0,0,142818700100000,Empty,Exempt,0,0,0,0,,,,,,,,,
142818700200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.138,,,,,,,,,0,0,0,0,0,0,142818700200000,Empty,Exempt,0,0,0,0,,,,,,,,,
142818700300000,VACANT HEINZ COMPANY,Exempt,CITY PROPERTY,309,11TH AVE SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0,142818700300000,Empty,Exempt,0,0,0,0,,,,,,,,,
142818700400000,,Exempt,CITY PROPERTY,1114,3RD ST SE,CEDAR RAPIDS CITY OF,0.386,,,,,,,,,0,0,0,0,0,0,142818700400000,Empty,Exempt,0,0,0,0,,,,,,,,,
142818700500000,,Exempt,CITY PROPERTY,1120,3RD ST SE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0,142818700500000,Empty,Exempt,0,0,0,0,,,,,,,,,
142818700600000,HEINZ COMPANY(FENCE/PAVING),Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.145,,,,,,,,,0,0,0,0,0,0,142818700600000,Empty,Exempt,0,0,0,0,,,,,,,,,
142818700700000,HEINZ COMPANY(FENCE/PAVING),Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0,142818700700000,Empty,Exempt,0,0,0,0,,,,,,,,,
142818800400000,,Exempt,CITY PROPERTY,1008,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0,142818800400000,SE 237,Residential,6000,40406,0,46406,,,,,,,,,
142818800500000,,Exempt,CITY PROPERTY,1012,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0,142818800500000,SE 237,Residential,6000,39886,0,45886,,,,,,,,,
142818800600000,,Exempt,CITY PROPERTY,1018,2ND ST SE,CEDAR RAPIDS CITY OF,0.193,Single-Family,Salvage,1910-01-01,940.0,,,,,0,0,0,0,0,0,142818800600000,SE 237,Residential,9000,83500,0,92500,,,,,,,,,
142818800700000,,Exempt,CITY PROPERTY,1024,2ND ST SE,CEDAR RAPIDS CITY OF,0.085,,,,,,,,,0,0,0,0,0,0,142818800700000,SE 237,Residential,5760,39975,0,45735,,,,,,,,,
142818800800000,,Exempt,CITY PROPERTY,208,11TH AVE SE,CEDAR RAPIDS CITY OF,0.107,Single-Family,1 Story Frame,2006-01-01,1047.0,,,,,0,0,0,0,0,0,142818800800000,Empty,Exempt,0,0,0,0,,,,,,,,,
142820300100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.295,,,,,,,,,0,0,0,0,0,0,142820300100000,Empty,Exempt,0,0,0,0,142820300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820400100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.4,,,,,,,,,0,0,0,0,0,0,142820400100000,Empty,Exempt,0,0,0,0,142820400100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820500100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.97,,,,,,,,,0,0,0,0,0,0,142820500100000,Empty,Exempt,0,0,0,0,,,,,,,,,
142820600100000,ASBY'S SHOE REPAIR,Exempt,CITY PROPERTY,109,3RD AVE SE,CEDAR RAPIDS CITY OF,0.1656,,,,,,,,,0,0,0,0,0,0,142820600100000,COMM CTRL CORE,Commercial,116834,0,92501,209335,142820600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820600200000,SIEGELS / VACANT OFFICES,Exempt,CITY PROPERTY,101,3RD AVE SE,CEDAR RAPIDS CITY OF,0.2201,,,,,,,,,0,0,0,0,0,0,142820600200000,COMM CTRL CORE,Commercial,155326,0,222974,378300,142820600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142820900100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.93,,,,,,,,,0,0,0,0,0,0,142820900100000,Empty,Exempt,0,0,0,0,142820900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.38,,,,,,,,,0,0,0,0,0,0,142822600100000,Empty,Exempt,0,0,0,0,142822600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822700100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.6683,,,,,,,,,0,0,0,0,0,0,142822700100000,Empty,Exempt,0,0,0,0,142822700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800100000,KATERING KITCHENS,Exempt,CITY PROPERTY,130,1ST ST NW,CEDAR RAPIDS CITY OF,0.1125,,,,,Manufacturing (Light),1938,,,0,0,0,0,0,0,142822800100000,COMM CTRL CORE,Commercial,26460,0,49198,75658,142822800100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142822800200000,,Exempt,CITY PROPERTY,117,A AVE NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,,0,0,0,0,0,0,142822800200000,NW 318,Residential,6138,0,0,6138,142822800200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
