GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total
142832800300000,VACANT LAND,EXEMPT,CITY PROPERTY,347,6TH AVE SW,CEDAR RAPIDS CITY OF,0.086,,,,,,,,0,0,0,0,0,0,142832800300000,SW 403,Residential,9090,53759,0,62849
143316500600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.086,,,,,,,,0,0,0,0,0,0,143316500600000,Empty,Exempt,0,0,0,0
142733101300000,VACANT LAND,EXEMPT,CITY PROPERTY,1421,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,0,0,0,0,0,0,142733101300000,SE 237,Residential,3440,53088,0,56528
142733101400000,VACANT LAND,EXEMPT,CITY PROPERTY,1417,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,0,0,0,0,0,0,142733101400000,SE 237,Residential,3440,28035,0,31475
142733101500000,VACANT LAND,EXEMPT,CITY PROPERTY,1413,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,0,0,0,0,0,0,142733101500000,SE 237,Residential,3440,50474,0,53914
142840500400000,VACANT LAND,EXEMPT,CITY PROPERTY,1308,2ND ST SE,CEDAR RAPIDS CITY OF,0.087,,,,,,,,0,0,0,0,0,0,142840500400000,SE 237,Residential,2700,17884,0,20584
142725700500000,VACANT LAND,EXEMPT,CITY PROPERTY,1205,7TH ST SE,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142725700500000,SE 237,Residential,7412,39286,0,46698
143310300700000,VACANT LAND,EXEMPT,CITY PROPERTY,1808,C ST SW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,143310300700000,SW 412,Residential,11000,37580,0,48580
142918701500000,VACANT LAND,EXEMPT,CITY PROPERTY,412,6TH ST SW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142918701500000,NW 318,Residential,9660,50939,0,60599
142040701400000,VACANT LAND,EXEMPT,CITY PROPERTY,1108,6TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142040701400000,NW 310,Residential,10395,46866,0,57261
142040701500000,VACANT LAND,EXEMPT,CITY PROPERTY,1110,6TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142040701500000,NW 310,Residential,10395,42235,0,52630
142040901700000,VACANT LAND,EXEMPT,CITY PROPERTY,1011,6TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142040901700000,NW 310,Residential,12460,73135,0,85595
142048101200000,VACANT LAND,EXEMPT,CITY PROPERTY,816,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142048101200000,NW 317,Residential,9660,36184,0,45844
142048101300000,VACANT LAND,EXEMPT,CITY PROPERTY,820,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142048101300000,NW 317,Residential,9660,42236,0,51896
142048101400000,VACANT LAND,EXEMPT,CITY PROPERTY,824,4TH ST NW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,142048101400000,NW 317,Residential,9660,41196,0,50856
142831101300000,VACANT LAND,EXEMPT,CITY PROPERTY,1016,2ND ST SW,CEDAR RAPIDS CITY OF,0.088,,,,,,,,0,0,0,0,0,0,,,,,,,
142048100100000,VACANT LAND,EXEMPT,CITY PROPERTY,828,4TH ST NW,CEDAR RAPIDS CITY OF,0.0884,,,,,,,,0,0,0,0,0,0,142048100100000,COMM NW,Commercial,12474,0,8568,21042
142918901000000,VACANT LAND,EXEMPT,CITY PROPERTY,806,5TH AVE SW,CEDAR RAPIDS CITY OF,0.089,,,,,,,,0,0,0,0,0,0,142918901000000,NW 318,Residential,10440,47871,0,58311
142838300800000,VACANT LAND,EXEMPT,CITY PROPERTY,1317,K ST SW,CEDAR RAPIDS CITY OF,0.09,,,,,,,,0,0,0,0,0,0,142838300800000,SW 402,Residential,11200,56001,0,67201
142047601400000,VACANT LAND,EXEMPT,CITY PROPERTY,302,H AVE NW,CEDAR RAPIDS CITY OF,0.09,,,,,,,,0,0,0,0,0,0,142047601400000,NW 317,Residential,12060,54390,0,66450
142832701000000,VACANT LAND,EXEMPT,CITY PROPERTY,500,6TH AVE SW,CEDAR RAPIDS CITY OF,0.091,,,,,,,,0,0,0,0,0,0,142832701000000,SW 403,Residential,9180,39175,0,48355
142847902400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.0918,,,,,,,,0,0,0,0,0,0,142847902400000,Empty,Exempt,0,0,0,0
141645700300000,VACANT LAND,EXEMPT,CITY PROPERTY,815,12TH ST NE,CEDAR RAPIDS CITY OF,0.092,,,,,,,,0,0,0,0,0,0,141645700300000,NE 146,Residential,14080,32737,0,46817
141745201000000,VACANT LAND,EXEMPT,CITY PROPERTY,1845,8TH ST NW,CEDAR RAPIDS CITY OF,0.093,,,,,,,,0,0,0,0,0,0,141745201000000,NW 310,Residential,18400,44634,0,63034
140447802800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.095,,,,,,,,0,0,0,0,0,0,140447802800000,Empty,Exempt,0,0,0,0
142823200200000,VACANT LAND,EXEMPT,CITY PROPERTY,217,1ST AVE SW,CEDAR RAPIDS CITY OF,0.0951,,,,,,,,0,0,0,0,0,0,142823200200000,COMM SW,Exempt,26853,0,3956,30809
142725300300000,VACANT LAND,EXEMPT,CITY PROPERTY,512,10TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142725300300000,SE 237,Residential,6000,45842,0,51842
142725600200000,VACANT LAND,EXEMPT,CITY PROPERTY,513,10TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142725600200000,SE 237,Residential,6076,17274,0,23350
142730301000000,VACANT LAND,EXEMPT,CITY PROPERTY,916,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142730301000000,SE 237,Residential,3000,24465,0,27465
142730400300000,VACANT LAND,EXEMPT,CITY PROPERTY,923,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142730400300000,SE 237,Residential,3000,13256,0,16256
142730400400000,VACANT LAND,EXEMPT,CITY PROPERTY,919,17TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142730400400000,SE 237,Residential,3000,26367,0,29367
142732701200000,VACANT LAND,EXEMPT,CITY PROPERTY,1302,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142732701200000,SE 237,Residential,3000,21686,0,24686
142732900200000,VACANT LAND,EXEMPT,CITY PROPERTY,1305,3RD ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142732900200000,SE 237,Residential,3000,50493,0,53493
142733100500000,VACANT LAND,EXEMPT,CITY PROPERTY,1449,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142733100500000,SE 237,Residential,3000,15828,0,18828
142733100600000,VACANT LAND,EXEMPT,CITY PROPERTY,1445,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142733100600000,SE 237,Residential,3000,17937,0,20937
142840400300000,VACANT LAND,EXEMPT,CITY PROPERTY,1216,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142840400300000,SE 237,Residential,3000,13392,0,16392
142840400500000,VACANT LAND,EXEMPT,CITY PROPERTY,1222,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142840400500000,SE 237,Residential,3000,43520,0,46520
142823101100000,VACANT LAND,EXEMPT,CITY PROPERTY,116,2ND AVE SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142823101100000,SW 401,Residential,9975,48855,0,58830
142828301400000,VACANT LAND,EXEMPT,CITY PROPERTY,608,1ST ST SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142828301400000,SW 401,Residential,9000,44445,0,53445
142830601800000,VACANT LAND,EXEMPT,CITY PROPERTY,718,2ND ST SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142830601800000,SW 401,Residential,9000,61613,0,70613
142833102200000,VACANT LAND,EXEMPT,CITY PROPERTY,706,L ST SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142833102200000,SW 403,Residential,9450,36548,0,45998
141745200800000,VACANT LAND,EXEMPT,CITY PROPERTY,1857,8TH ST NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,141745200800000,NW 310,Residential,19090,49521,0,68611
142048601100000,VACANT LAND,EXEMPT,CITY PROPERTY,318,E AVE NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142048601100000,NW 317,Residential,13020,87112,0,100132
142910201600000,VACANT LAND,EXEMPT,CITY PROPERTY,312,4TH ST NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,0,0,0,0,0,0,142910201600000,NW 318,Residential,13020,46076,0,59096
142840601500000,VACANT LAND,EXEMPT,CITY PROPERTY,1215,2ND ST SE,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1923,836.0,,,,0,0,0,0,0,0,142840601500000,SE 237,Residential,3000,54891,0,57891
142730300700000,VACANT LAND,EXEMPT,CITY PROPERTY,900,17TH AVE SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,0,0,0,0,0,0,142730300700000,COMM SE,Commercial,6804,0,0,6804
142823201100000,VACANT LAND,EXEMPT,CITY PROPERTY,112,2ND ST SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,0,0,0,0,0,0,142823201100000,COMM SW,Commercial,13608,0,68498,82106
142828301300000,VACANT LAND,EXEMPT,CITY PROPERTY,610,1ST ST SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,0,0,0,0,0,0,142828301300000,COMM SW,Commercial,18144,0,56756,74900
142725600300000,VACANT LAND,EXEMPT,CITY PROPERTY,1002,5TH ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,0,0,0,0,0,0,142725600300000,Empty,Exempt,0,0,0,0
142832801500000,VACANT LAND,EXEMPT,CITY PROPERTY,630,L ST SW,CEDAR RAPIDS CITY OF,0.097,,,,,,,,0,0,0,0,0,0,142832801500000,SW 403,Residential,13154,64182,0,77336
142043001800000,VACANT LAND,EXEMPT,CITY PROPERTY,1126,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.097,,,,,,,,0,0,0,0,0,0,142043001800000,NW 310,Residential,13068,76618,0,89686
142018700800000,VACANT LAND,EXEMPT,CITY PROPERTY,1319,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.098,,,,,,,,0,0,0,0,0,0,142018700800000,NW 310,Residential,13203,62538,0,75741
142040700400000,VACANT LAND,EXEMPT,CITY PROPERTY,1127,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.098,,,,,,,,0,0,0,0,0,0,142040700400000,NW 310,Residential,13203,58368,0,71571
142040700500000,VACANT LAND,EXEMPT,CITY PROPERTY,1125,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.098,,,,,,,,0,0,0,0,0,0,142040700500000,NW 310,Residential,13199,42957,0,56156
142826000500000,VACANT LAND,EXEMPT,CITY PROPERTY,417,5TH AVE SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0,142826000500000,SW 403,Residential,13350,44231,0,57581
142940701000000,VACANT LAND,EXEMPT,CITY PROPERTY,624,9TH AVE SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0,142940701000000,SW 404,Residential,12400,50173,0,62573
141745201100000,VACANT LAND,EXEMPT,CITY PROPERTY,1837,8TH ST NW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0,141745201100000,NW 310,Residential,19780,58650,0,78430
142910200100000,VACANT LAND,EXEMPT,CITY PROPERTY,405,E AVE NW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,0,0,0,0,0,0,142910200100000,NW 318,Residential,12960,51472,0,64432
142733100200000,VACANT LAND,EXEMPT,CITY PROPERTY,1459,2ND ST SE,CEDAR RAPIDS CITY OF,0.101,,,,,,,,0,0,0,0,0,0,142733100200000,SE 237,Residential,3030,27768,0,30798
142916401400000,VACANT LAND,EXEMPT,CITY PROPERTY,1016,3RD AVE SW,CEDAR RAPIDS CITY OF,0.101,,,,,,,,0,0,0,0,0,0,142916401400000,NW 311,Residential,10576,55095,0,65671
142940200600000,VACANT LAND,EXEMPT,CITY PROPERTY,505,9TH ST SW,CEDAR RAPIDS CITY OF,0.101,,,,,,,,0,0,0,0,0,0,142940200600000,SW 404,Residential,12300,62103,0,74403
142018200300000,VACANT LAND,EXEMPT,CITY PROPERTY,1433,6TH ST NW,CEDAR RAPIDS CITY OF,0.101,,,,,,,,0,0,0,0,0,0,142018200300000,NW 310,Residential,18240,56171,0,74411
142733001300000,VACANT LAND,EXEMPT,CITY PROPERTY,1442,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,0,0,0,0,0,0,142733001300000,SE 237,Residential,3060,30166,0,33226
142733001400000,VACANT LAND,EXEMPT,CITY PROPERTY,1446,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,0,0,0,0,0,0,142733001400000,SE 237,Residential,3060,58018,0,61078
142733001600000,VACANT LAND,EXEMPT,CITY PROPERTY,1450,2ND ST SE,CEDAR RAPIDS CITY OF,0.103,,,,,,,,0,0,0,0,0,0,142733001600000,SE 237,Residential,3060,28194,0,31254
142848100900000,VACANT LAND,EXEMPT,CITY PROPERTY,52,20TH AVE SW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,0,0,0,0,0,0,142848100900000,SW 402,Residential,13860,37733,0,51593
142018701700000,VACANT LAND,EXEMPT,CITY PROPERTY,1320,6TH ST NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,0,0,0,0,0,0,142018701700000,NW 310,Residential,13860,42895,0,56755
142040601500000,VACANT LAND,EXEMPT,CITY PROPERTY,1103,6TH ST NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,0,0,0,0,0,0,142040601500000,NW 310,Residential,15050,82479,0,97529
142910101000000,VACANT LAND,EXEMPT,CITY PROPERTY,316,B AVE NW,CEDAR RAPIDS CITY OF,0.103,,,,,,,,0,0,0,0,0,0,142910101000000,NW 318,Residential,12450,47821,0,60271
142833300400000,VACANT LAND,EXEMPT,CITY PROPERTY,805,N ST SW,CEDAR RAPIDS CITY OF,0.104,,,,,,,,0,0,0,0,0,0,142833300400000,SW 403,Residential,11760,55995,0,67755
142733101200000,VACANT LAND,EXEMPT,CITY PROPERTY,1425,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,,0,0,0,0,0,0,142733101200000,SE 237,Residential,2560,35390,0,37950
142840601000000,VACANT LAND,EXEMPT,CITY PROPERTY,1231,2ND ST SE,CEDAR RAPIDS CITY OF,0.106,,,,,,,,0,0,0,0,0,0,142840601000000,SE 237,Residential,3300,29848,0,33148
142047700200000,VACANT LAND,EXEMPT,CITY PROPERTY,408,H AVE NW,CEDAR RAPIDS CITY OF,0.106,,,,,,,,0,0,0,0,0,0,142047700200000,NW 317,Residential,10964,0,0,10964
142833300600000,VACANT LAND,EXEMPT,CITY PROPERTY,811,N ST SW,CEDAR RAPIDS CITY OF,0.108,,,,,,,,0,0,0,0,0,0,142833300600000,SW 403,Residential,11880,36774,0,48654
142047901400000,VACANT LAND,EXEMPT,CITY PROPERTY,629,I AVE NW,CEDAR RAPIDS CITY OF,0.108,,,,,,,,0,0,0,0,0,0,142047901400000,NW 317,Residential,16415,53317,0,69732
142730700300000,VACANT LAND,EXEMPT,CITY PROPERTY,929,HULL AVE SE,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142730700300000,SE 237,Residential,3800,26316,0,30116
142013002100000,VACANT LAND,EXEMPT,CITY PROPERTY,1628,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142013002100000,NW 310,Residential,18563,70437,0,89000
142013002200000,VACANT LAND,EXEMPT,CITY PROPERTY,1632,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142013002200000,NW 310,Residential,18563,51082,0,69645
142017900300000,VACANT LAND,EXEMPT,CITY PROPERTY,1531,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142017900300000,NW 310,Residential,16706,73556,0,90262
142040500400000,VACANT LAND,EXEMPT,CITY PROPERTY,1233,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142040500400000,NW 310,Residential,14850,53472,0,68322
142040500600000,VACANT LAND,EXEMPT,CITY PROPERTY,1223,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142040500600000,NW 310,Residential,14850,60221,0,75071
142040500700000,VACANT LAND,EXEMPT,CITY PROPERTY,1221,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142040500700000,NW 310,Residential,14850,52769,0,67619
142040700700000,VACANT LAND,EXEMPT,CITY PROPERTY,1113,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142040700700000,NW 310,Residential,14850,68540,0,83390
142048600800000,VACANT LAND,EXEMPT,CITY PROPERTY,613,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142048600800000,NW 317,Residential,11400,54675,0,66075
142048600900000,VACANT LAND,EXEMPT,CITY PROPERTY,609,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142048600900000,NW 317,Residential,11400,41954,0,53354
142017900500000,VACANT LAND,EXEMPT,CITY PROPERTY,1517,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,142017900500000,NW 310,Residential,13365,0,0,13365
142830602200000,VACANT LAND,EXEMPT,CITY PROPERTY,217,7TH AVE SW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,0,0,0,0,0,0,,,,,,,
142825901100000,VACANT LAND,EXEMPT,CITY PROPERTY,411,6TH ST SW,CEDAR RAPIDS CITY OF,0.111,,,,,,,,0,0,0,0,0,0,142825901100000,SW 401,Residential,12690,27508,0,40198
142848300200000,VACANT LAND,EXEMPT,CITY PROPERTY,1623,A ST SW,CEDAR RAPIDS CITY OF,0.112,,,,,,,,0,0,0,0,0,0,142848300200000,SW 402,Residential,16660,47483,0,64143
142822800100000,VACANT LAND,EXEMPT,CITY PROPERTY,130,1ST ST NW,CEDAR RAPIDS CITY OF,0.1125,,,,,,,,0,0,0,0,0,0,142822800100000,COMM CTRL CORE,Commercial,26460,0,49198,75658
142825600200000,VACANT LAND,EXEMPT,CITY PROPERTY,207,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,0,0,0,0,0,0,142825600200000,SW 401,Residential,10500,47195,0,57695
142825600400000,VACANT LAND,EXEMPT,CITY PROPERTY,217,4TH AVE SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,0,0,0,0,0,0,142825600400000,SW 401,Residential,10500,22688,0,33188
142830600800000,VACANT LAND,EXEMPT,CITY PROPERTY,709,3RD ST SW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,0,0,0,0,0,0,142830600800000,SW 401,Residential,10500,33476,0,43976
142018500300000,VACANT LAND,EXEMPT,CITY PROPERTY,1345,5TH ST NW,CEDAR RAPIDS CITY OF,0.113,,,,,,,,0,0,0,0,0,0,142018500300000,NW 310,Residential,18000,60208,0,78208
142832801700000,VACANT LAND,EXEMPT,CITY PROPERTY,612,L ST SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,0,0,0,0,0,0,142832801700000,SW 403,Residential,13770,49477,0,63247
142833600500000,VACANT LAND,EXEMPT,CITY PROPERTY,419,9TH AVE SW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,0,0,0,0,0,0,142833600500000,SW 403,Residential,12120,42170,0,54290
141745202400000,VACANT LAND,EXEMPT,CITY PROPERTY,1868,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.114,,,,,,,,0,0,0,0,0,0,141745202400000,NW 310,Residential,20128,59479,0,79607
141645900300000,VACANT LAND,EXEMPT,CITY PROPERTY,795,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.1142,,,,,,,,0,0,0,0,0,0,141645900300000,NE 146,Residential,17600,53897,0,71497
142848100400000,VACANT LAND,EXEMPT,CITY PROPERTY,61,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848100400000,SW 402,Residential,17600,35160,0,52760
142848100500000,VACANT LAND,EXEMPT,CITY PROPERTY,65,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848100500000,SW 402,Residential,17600,61461,0,79061
142848100600000,VACANT LAND,EXEMPT,CITY PROPERTY,1919,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848100600000,SW 402,Residential,15400,37273,0,52673
142848100700000,VACANT LAND,EXEMPT,CITY PROPERTY,60,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848100700000,SW 402,Residential,15400,41599,0,56999
142848100800000,VACANT LAND,EXEMPT,CITY PROPERTY,54,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848100800000,SW 402,Residential,15400,34659,0,50059
142848200500000,VACANT LAND,EXEMPT,CITY PROPERTY,45,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848200500000,SW 402,Residential,17600,55242,0,72842
142848200600000,VACANT LAND,EXEMPT,CITY PROPERTY,51,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848200600000,SW 402,Residential,17600,48037,0,65637
142848200800000,VACANT LAND,EXEMPT,CITY PROPERTY,61,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848200800000,SW 402,Residential,17600,55788,0,73388
142848200900000,VACANT LAND,EXEMPT,CITY PROPERTY,67,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848200900000,SW 402,Residential,17600,51437,0,69037
142848201000000,VACANT LAND,EXEMPT,CITY PROPERTY,68,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848201000000,SW 402,Residential,17600,62165,0,79765
142848201400000,VACANT LAND,EXEMPT,CITY PROPERTY,52,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848201400000,SW 402,Residential,17600,73132,0,90732
142848201500000,VACANT LAND,EXEMPT,CITY PROPERTY,44,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848201500000,SW 402,Residential,17600,31418,0,49018
142848300600000,VACANT LAND,EXEMPT,CITY PROPERTY,45,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848300600000,SW 402,Residential,15400,28686,0,44086
142848300800000,VACANT LAND,EXEMPT,CITY PROPERTY,57,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848300800000,SW 402,Residential,15400,35000,0,50400
142848301300000,VACANT LAND,EXEMPT,CITY PROPERTY,60,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848301300000,SW 402,Residential,17600,11885,0,29485
142848301400000,VACANT LAND,EXEMPT,CITY PROPERTY,54,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848301400000,SW 402,Residential,17600,33464,0,51064
142848301500000,VACANT LAND,EXEMPT,CITY PROPERTY,50,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848301500000,SW 402,Residential,17600,38663,0,56263
142848301700000,VACANT LAND,EXEMPT,CITY PROPERTY,46,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848301700000,SW 402,Residential,17600,76533,0,94133
142848400100000,VACANT LAND,EXEMPT,CITY PROPERTY,1918,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848400100000,SW 402,Residential,18360,89724,0,108084
142848400200000,VACANT LAND,EXEMPT,CITY PROPERTY,1902,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848400200000,SW 402,Residential,17600,30012,0,47612
142848400300000,VACANT LAND,EXEMPT,CITY PROPERTY,77,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848400300000,SW 402,Residential,17600,60602,0,78202
142848400500000,VACANT LAND,EXEMPT,CITY PROPERTY,78,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848400500000,SW 402,Residential,15400,29058,0,44458
142848500100000,VACANT LAND,EXEMPT,CITY PROPERTY,72,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848500100000,SW 402,Residential,17600,60319,0,77919
142848500200000,VACANT LAND,EXEMPT,CITY PROPERTY,1802,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848500200000,SW 402,Residential,17600,44431,0,62031
142848500300000,VACANT LAND,EXEMPT,CITY PROPERTY,79,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848500300000,SW 402,Residential,17600,70383,0,87983
142848500400000,VACANT LAND,EXEMPT,CITY PROPERTY,81,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848500400000,SW 402,Residential,17600,61185,0,78785
142848500500000,VACANT LAND,EXEMPT,CITY PROPERTY,87,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848500500000,SW 402,Residential,17600,38600,0,56200
142848500600000,VACANT LAND,EXEMPT,CITY PROPERTY,1803,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848500600000,SW 402,Residential,17600,49812,0,67412
142848500900000,VACANT LAND,EXEMPT,CITY PROPERTY,92,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0,142848500900000,SW 402,Residential,17600,67420,0,85020
